	index	score	token	sentence	model	dimension	pos_tag	rsv	word
4	4	0.015445674769580364	3506	1	3	male	AQ	25	fuerte
5	5	0.014077429659664631	7744	1	3	male	AQ	24	peligroso
6	6	0.012750978581607342	1009	1	3	male	Fp	23	.
7	7	0.012702975422143936	5499	1	3	male	AQ	22	negro
8	8	0.012146751396358013	4720	1	3	male	AQ	21	malo
9	9	0.011302204802632332	9174	1	3	male	AQ	20	rico
10	10	0.010568805038928986	6719	1	3	male	AQ	19	perfecto
11	11	0.009939226321876049	6708	1	3	male	PX	18	tuyo
12	12	0.009780696593225002	13815	1	3	male	AQ	17	guapo
13	13	0.009493967518210411	3178	1	3	male	AQ	16	libre
14	14	0.009393749758601189	4945	1	3	male	AQ	15	humano
15	15	0.008907698094844818	3762	1	3	male	AQ	14	joven
16	16	0.008427420631051064	5122	1	3	male	AQ	13	blanco
17	17	0.00823837611824274	4955	1	3	male	AQ	12	listo
18	18	0.008213907480239868	4758	1	3	male	AQ	11	diferente
19	19	0.00813361443579197	1506	1	3	male	RG	10	así
20	20	0.007931122556328773	8148	1	3	male	AQ	9	hermoso
21	21	0.00786521565169096	7716	1	3	male	AQ	8	inteligente
22	22	0.007346577476710081	1962	1	3	male	AQ	7	nuevo
23	23	0.007078144233673811	8136	1	3	male	PX	6	suyo
24	24	0.006941246334463358	5871	1	3	male	AQ	5	increíble
25	25	0.006740286946296692	9814	1	3	male	AQ	4	gay
26	26	0.006574676837772131	1611	1	3	male	PP	3	él
27	27	0.006467898841947317	3710	1	3	male	AQ	2	rápido
28	28	0.006007832940667868	8908	1	3	male	AQ	1	lindo
0	0	0.18589478731155396	3	2	3	male	AQ	29	[unk]
1	1	0.06747280061244965	4208	2	3	male	NC	28	dr
2	2	0.027221880853176117	10133	2	3	male	NC	27	mr
3	3	0.013029476627707481	1778	2	3	male	NC	26	sr
4	4	0.010754686780273914	14005	2	3	male	AQ	25	desconocido
5	5	0.009909315966069698	1090	2	3	male	NC	24	d
6	6	0.007398922462016344	1078	2	3	male	AQ	23	l
7	7	0.006928560324013233	6630	2	3	male	AQ	22	alemán
8	8	0.006588801275938749	4086	2	3	male	AQ	21	inglés
9	9	0.00640338659286499	1044	2	3	male	NC	20	e
10	10	0.00595095893368125	1097	2	3	male	NC	19	m
11	11	0.005714563187211752	4938	2	3	male	AQ	18	estadounidense
12	12	0.005553289782255888	5305	2	3	male	AQ	17	francés
13	13	0.005124878603965044	4436	2	3	male	AQ	16	español
14	14	0.004498527385294437	7746	2	3	male	AQ	15	extranjero
15	15	0.0044500334188342094	4271	2	3	male	AQ	14	médico
16	16	0.004065400455147028	1057	2	3	male	AQ	13	s
17	17	0.004034311510622501	6240	2	3	male	NC	12	luis
18	18	0.003911712672561407	1059	2	3	male	NC	11	c
19	19	0.0037751635536551476	5485	2	3	male	AQ	10	carlos
20	20	0.003694886574521661	12355	2	3	male	AQ	9	japonés
21	21	0.0036858627572655678	1040	2	3	male	DA	8	el
22	22	0.0034754665102809668	5821	2	3	male	AQ	7	francisco
23	23	0.00335497478954494	1009	2	3	male	Fp	6	.
24	24	0.0033401662949472666	1070	2	3	male	AQ	5	a
25	25	0.003321963595226407	1195	2	3	male	AQ	4	f
26	26	0.0032566857989877462	5721	2	3	male	NC	3	abogado
27	27	0.0032183590810745955	10416	2	3	male	AQ	2	americano
28	28	0.0032054404728114605	1152	2	3	male	AQ	1	r
0	0	0.21424730122089386	3	3	3	male	AQ	29	[unk]
1	1	0.013324177823960781	4676	3	3	male	AQ	28	menor
2	2	0.011233802884817123	1795	3	3	male	AQ	27	mayor
3	3	0.009310304187238216	14005	3	3	male	AQ	26	desconocido
4	4	0.008949183858931065	4208	3	3	male	AQ	25	dr
5	5	0.006578297354280949	10133	3	3	male	AQ	24	mr
6	6	0.00556208798661828	1040	3	3	male	DA	23	el
7	7	0.004787102807313204	1925	3	3	male	PI	22	otro
8	8	0.004599998705089092	3591	3	3	male	AQ	21	pequeño
9	9	0.004587359726428986	5499	3	3	male	AQ	20	negro
10	10	0.0040040770545601845	5204	3	3	male	AQ	19	david
11	11	0.003935688640922308	1090	3	3	male	AQ	18	d
12	12	0.0038582151755690575	8837	3	3	male	AQ	17	fernando
13	13	0.0036656870506703854	4436	3	3	male	AQ	16	español
14	14	0.003638843074440956	1059	3	3	male	NC	15	c
15	15	0.0035729699302464724	5485	3	3	male	AQ	14	carlos
16	16	0.0035144982393831015	1044	3	3	male	NC	13	e
17	17	0.003505852771922946	7551	3	3	male	NC	12	daniel
18	18	0.0033544593024998903	6630	3	3	male	AQ	11	alemán
19	19	0.003341886680573225	1778	3	3	male	AQ	10	sr
20	20	0.0032522755209356546	19718	3	3	male	AQ	9	católico
21	21	0.0032487353309988976	1008	3	3	male	SP	8	de
22	22	0.003238167380914092	6323	3	3	male	AQ	7	pedro
23	23	0.003217794233933091	5305	3	3	male	AQ	6	francés
24	24	0.003006553743034601	5821	3	3	male	AQ	5	francisco
25	25	0.0029707869980484247	7793	3	3	male	NC	4	miguel
26	26	0.002950030378997326	1611	3	3	male	PP	3	él
27	27	0.002831468591466546	5780	3	3	male	AQ	2	michael
28	28	0.0027323446702212095	1078	3	3	male	AQ	1	l
0	0	0.0399743877351284	3	4	3	male	NC	29	[unk]
1	1	0.031833574175834656	5721	4	3	male	NC	28	abogado
2	2	0.027761051431298256	4271	4	3	male	AQ	27	médico
3	3	0.026330700144171715	25217	4	3	male	AQ	26	dentista
4	4	0.025893572717905045	8376	4	3	male	NC	25	actor
5	5	0.022230815142393112	13233	4	3	male	NC	24	pintor
6	6	0.018262727186083794	4086	4	3	male	AQ	23	inglés
7	7	0.01704786717891693	8793	4	3	male	NC	22	escritor
8	8	0.016884077340364456	6630	4	3	male	AQ	21	alemán
9	9	0.01516206469386816	13468	4	3	male	NC	20	ingeniero
10	10	0.014939075335860252	13711	4	3	male	AQ	19	judío
11	11	0.0145901869982481	9342	4	3	male	NC	18	periodista
12	12	0.014432478696107864	13117	4	3	male	NC	17	arquitecto
13	13	0.013581197708845139	21386	4	3	male	AQ	16	fotógrafo
14	14	0.012226621620357037	23133	4	3	male	NC	15	escultor
15	15	0.012140153907239437	5533	4	3	male	NC	14	profesor
16	16	0.012046970427036285	14568	4	3	male	AQ	13	músico
17	17	0.011699531227350235	5305	4	3	male	AQ	12	francés
18	18	0.010916576720774174	12355	4	3	male	AQ	11	japonés
19	19	0.010614050552248955	20285	4	3	male	NC	10	cirujano
20	20	0.009834523312747478	8913	4	3	male	AQ	9	ruso
21	21	0.009728080593049526	2962	4	3	male	NC	8	policía
22	22	0.009642103686928749	8329	4	3	male	AQ	7	cantante
23	23	0.009492730721831322	4253	4	3	male	NC	6	doctor
24	24	0.009350462816655636	18917	4	3	male	AQ	5	polaco
25	25	0.009211846627295017	8241	4	3	male	AQ	4	italiano
26	26	0.00823606550693512	29331	4	3	male	NC	3	granjero
27	27	0.008110066875815392	29010	4	3	male	AQ	2	alcohólico
28	28	0.0077581885270774364	3428	4	3	male	AQ	1	militar
0	0	0.0998256504535675	3	5	3	male	AQ	29	[unk]
1	1	0.05687851086258888	4208	5	3	male	AQ	28	dr
2	2	0.054933205246925354	10133	5	3	male	AQ	27	mr
3	3	0.027141571044921875	5533	5	3	male	NC	26	profesor
4	4	0.02510145492851734	1778	5	3	male	AQ	25	sr
5	5	0.017121344804763794	4086	5	3	male	AQ	24	inglés
6	6	0.013908044435083866	1090	5	3	male	AQ	23	d
7	7	0.013049565255641937	3178	5	3	male	AQ	22	libre
8	8	0.009683099575340748	5305	5	3	male	AQ	21	francés
9	9	0.008365483954548836	4436	5	3	male	AQ	20	español
10	10	0.008130894042551517	1097	5	3	male	AQ	19	m
11	11	0.00712587358430028	6630	5	3	male	AQ	18	alemán
12	12	0.007043476216495037	7746	5	3	male	AQ	17	extranjero
13	13	0.00675272848457098	14005	5	3	male	AQ	16	desconocido
14	14	0.00611890060827136	8241	5	3	male	AQ	15	italiano
15	15	0.005998415872454643	25945	5	3	male	AQ	14	sordo
16	16	0.005805769469588995	1059	5	3	male	NC	13	c
17	17	0.005804623477160931	1078	5	3	male	AQ	12	l
18	18	0.005509093403816223	1611	5	3	male	PP	11	él
19	19	0.004934901371598244	4271	5	3	male	AQ	10	médico
20	20	0.004682883154600859	1040	5	3	male	DA	9	el
21	21	0.004634266719222069	19718	5	3	male	AQ	8	católico
22	22	0.004613659810274839	12355	5	3	male	AQ	7	japonés
23	23	0.004600364714860916	2536	5	3	male	AQ	6	bueno
24	24	0.004589226096868515	1044	5	3	male	NC	5	e
25	25	0.00450945645570755	29365	5	3	male	AQ	4	licenciado
26	26	0.004460863769054413	1070	5	3	male	AQ	3	a
27	27	0.004091383423656225	4253	5	3	male	NC	2	doctor
28	28	0.004057872109115124	8136	5	3	male	PX	1	suyo
0	0	0.10058825463056564	3	6	3	male	AQ	29	[unk]
1	1	0.03530400991439819	3178	6	3	male	AQ	28	libre
2	2	0.022065920755267143	2536	6	3	male	AQ	27	bueno
3	3	0.014050948433578014	1611	6	3	male	PP	26	él
4	4	0.01242391113191843	14005	6	3	male	AQ	25	desconocido
5	5	0.008655357174575329	6719	6	3	male	AQ	24	perfecto
6	6	0.008307142183184624	1778	6	3	male	AQ	23	sr
7	7	0.008218511939048767	2895	6	3	male	DP	22	mío
8	8	0.007915735244750977	8136	6	3	male	PX	21	suyo
9	9	0.007753663696348667	10133	6	3	male	AQ	20	mr
10	10	0.007704928983002901	1745	6	3	male	PI	19	uno
11	11	0.007604673504829407	1801	6	3	male	NC	18	dios
12	12	0.0071061220951378345	1467	6	3	male	PP	17	yo
13	13	0.007044218480587006	1040	6	3	male	DA	16	el
14	14	0.00640789745375514	4945	6	3	male	AQ	15	humano
15	15	0.005830084905028343	3947	6	3	male	PP	14	ud
16	16	0.005794642958790064	13641	6	3	male	AQ	13	ciego
17	17	0.005584663711488247	1925	6	3	male	PI	12	otro
18	18	0.005478368140757084	9174	6	3	male	AQ	11	rico
19	19	0.00534458365291357	1009	6	3	male	Fp	10	.
20	20	0.005142324138432741	5499	6	3	male	AQ	9	negro
21	21	0.005095632281154394	7746	6	3	male	AQ	8	extranjero
22	22	0.004632790572941303	13098	6	3	male	AQ	7	fiel
23	23	0.004529232624918222	1945	6	3	male	PP	6	usted
24	24	0.0044062575325369835	3762	6	3	male	AQ	5	joven
25	25	0.0043449546210467815	7730	6	3	male	AQ	4	excelente
26	26	0.0041345637291669846	4464	6	3	male	AQ	3	feliz
27	27	0.004065166227519512	2294	6	3	male	DP	2	nuestro
28	28	0.004056169651448727	3506	6	3	male	AQ	1	fuerte
0	0	0.044028185307979584	3178	7	3	male	AQ	29	libre
1	1	0.03869115188717842	7746	7	3	male	AQ	28	extranjero
2	2	0.03726161643862724	3	7	3	male	AQ	27	[unk]
3	3	0.02060859277844429	14005	7	3	male	AQ	26	desconocido
4	4	0.020319739356637	9174	7	3	male	AQ	25	rico
5	5	0.01594836264848709	2536	7	3	male	AQ	24	bueno
6	6	0.01273758988827467	15495	7	3	male	NC	23	vendedor
7	7	0.01059314887970686	4945	7	3	male	AQ	22	humano
8	8	0.010253679938614368	1611	7	3	male	PP	21	él
9	9	0.009619579650461674	4436	7	3	male	AQ	20	español
10	10	0.008771520107984543	14850	7	3	male	AQ	19	caro
11	11	0.008629640564322472	12352	7	3	male	AQ	18	propietario
12	12	0.008109507150948048	18487	7	3	male	NC	17	comprador
13	13	0.007573466747999191	10133	7	3	male	AQ	16	mr
14	14	0.00747924717143178	1925	7	3	male	PI	15	otro
15	15	0.007140290457755327	12049	7	3	male	AQ	14	mexicano
16	16	0.006975527387112379	1745	7	3	male	PI	13	uno
17	17	0.0069723851047456264	4086	7	3	male	AQ	12	inglés
18	18	0.0067519634030759335	18697	7	3	male	AQ	11	legítimo
19	19	0.006745356600731611	6114	7	3	male	NC	10	cliente
20	20	0.006630363408476114	16377	7	3	male	AQ	9	barato
21	21	0.00649424409493804	3908	7	3	male	AQ	8	pobre
22	22	0.006314994301646948	1778	7	3	male	AQ	7	sr
23	23	0.006107973400503397	6334	7	3	male	AQ	6	legal
24	24	0.005720884073525667	10416	7	3	male	AQ	5	americano
25	25	0.005616096314042807	3610	7	3	male	AQ	4	profesional
26	26	0.00468835374340415	5499	7	3	male	AQ	3	negro
27	27	0.004437716212123632	1801	7	3	male	NC	2	dios
28	28	0.004321641754359007	9947	7	3	male	AQ	1	dueño
0	0	0.07755523175001144	3	8	3	male	AQ	29	[unk]
1	1	0.06569265574216843	4208	8	3	male	NC	28	dr
2	2	0.029043160378932953	10133	8	3	male	NC	27	mr
3	3	0.021906355395913124	4271	8	3	male	AQ	26	médico
4	4	0.01843261532485485	1778	8	3	male	AQ	25	sr
5	5	0.017965195700526237	2536	8	3	male	AQ	24	bueno
6	6	0.014367744326591492	4253	8	3	male	NC	23	doctor
7	7	0.012247753329575062	1009	8	3	male	Fp	22	.
8	8	0.012115481309592724	1611	8	3	male	PP	21	él
9	9	0.009942744858562946	2895	8	3	male	AQ	20	mío
10	10	0.008088101632893085	4086	8	3	male	AQ	19	inglés
11	11	0.00750358123332262	3947	8	3	male	PP	18	ud
12	12	0.007279836572706699	2962	8	3	male	NC	17	policía
13	13	0.006650350522249937	6630	8	3	male	AQ	16	alemán
14	14	0.006126864813268185	5305	8	3	male	AQ	15	francés
15	15	0.005434301216155291	13641	8	3	male	AQ	14	ciego
16	16	0.005319384858012199	8241	8	3	male	AQ	13	italiano
17	17	0.005313199479132891	6719	8	3	male	AQ	12	perfecto
18	18	0.0050781480967998505	5131	8	3	male	AQ	11	normal
19	19	0.0049326918087899685	4436	8	3	male	AQ	10	español
20	20	0.004859087523072958	7730	8	3	male	AQ	9	excelente
21	21	0.004799224436283112	5871	8	3	male	AQ	8	increíble
22	22	0.004634305834770203	9814	8	3	male	AQ	7	gay
23	23	0.004583672620356083	9174	8	3	male	AQ	6	rico
24	24	0.004514819942414761	10416	8	3	male	AQ	5	americano
25	25	0.004359601531177759	4945	8	3	male	AQ	4	humano
26	26	0.00409969687461853	2292	8	3	male	AQ	3	importante
27	27	0.004095414187759161	12355	8	3	male	AQ	2	japonés
28	28	0.004093122202903032	24184	8	3	male	AQ	1	homosexual
0	0	0.27663901448249817	3	9	3	male	AQ	29	[unk]
1	1	0.01568417251110077	10133	9	3	male	NC	28	mr
2	2	0.015007655136287212	4208	9	3	male	AQ	27	dr
3	3	0.014074211940169334	1778	9	3	male	AQ	26	sr
4	4	0.013387286104261875	1040	9	3	male	DA	25	el
5	5	0.012261303141713142	1611	9	3	male	PP	24	él
6	6	0.006894487421959639	14005	9	3	male	AQ	23	desconocido
7	7	0.005234974902123213	1097	9	3	male	AQ	22	m
8	8	0.004814401734620333	5499	9	3	male	AQ	21	negro
9	9	0.004187142942100763	1745	9	3	male	PI	20	uno
10	10	0.00410799914970994	1090	9	3	male	AQ	19	d
11	11	0.004084268119186163	1925	9	3	male	PI	18	otro
12	12	0.0038710287772119045	1009	9	3	male	Fp	17	.
13	13	0.003866149578243494	2197	9	3	male	AQ	16	general
14	14	0.0038257474079728127	3178	9	3	male	AQ	15	libre
15	15	0.0037348740734159946	3865	9	3	male	AQ	14	local
16	16	0.003716917708516121	1078	9	3	male	AQ	13	l
17	17	0.003716222709044814	1795	9	3	male	AQ	12	mayor
18	18	0.003676197025924921	4945	9	3	male	AQ	11	humano
19	19	0.0035812414716929197	1049	9	3	male	DI	10	un
20	20	0.003571211127564311	1467	9	3	male	PP	9	yo
21	21	0.0034253739286214113	1059	9	3	male	NC	8	c
22	22	0.0033124908804893494	3947	9	3	male	PP	7	ud
23	23	0.003182031214237213	1070	9	3	male	AQ	6	a
24	24	0.0031246424186974764	3428	9	3	male	AQ	5	militar
25	25	0.00305269961245358	1094	9	3	male	Z	4	1
26	26	0.0029049068689346313	2962	9	3	male	NC	3	policía
27	27	0.002484621712937951	12355	9	3	male	AQ	2	japonés
28	28	0.0023971267510205507	1057	9	3	male	AQ	1	s
0	0	0.0628901869058609	3178	10	3	male	AQ	29	libre
1	1	0.049170296639204025	3	10	3	male	AQ	28	[unk]
2	2	0.021189125254750252	5533	10	3	male	NC	27	profesor
3	3	0.01560087688267231	12063	10	3	male	AQ	26	aceptado
4	4	0.01109708845615387	29365	10	3	male	AQ	25	licenciado
5	5	0.009409057907760143	8136	10	3	male	PX	24	suyo
6	6	0.009308169595897198	10133	10	3	male	AQ	23	mr
7	7	0.007982561364769936	9949	10	3	male	NC	22	estudiante
8	8	0.007936189882457256	1059	10	3	male	NC	21	c
9	9	0.00759835634380579	5131	10	3	male	AQ	20	normal
10	10	0.00675488356500864	1745	10	3	male	PI	19	uno
11	11	0.006570936646312475	5995	10	3	male	NC	18	aprobado
12	12	0.006568687502294779	1778	10	3	male	AQ	17	sr
13	13	0.006435515824705362	1094	10	3	male	Z	16	1
14	14	0.006026717368513346	17994	10	3	male	AQ	15	rechazado
15	15	0.005994067993015051	1925	10	3	male	PI	14	otro
16	16	0.005921671167016029	14005	10	3	male	AQ	13	desconocido
17	17	0.005755499005317688	9596	10	3	male	AQ	12	reconocido
18	18	0.005751329008489847	6864	10	3	male	AQ	11	elegido
19	19	0.00567790400236845	2536	10	3	male	AQ	10	bueno
20	20	0.005581300240010023	1044	10	3	male	NC	9	e
21	21	0.005380291026085615	9628	10	3	male	AQ	8	positivo
22	22	0.005275160074234009	1040	10	3	male	DA	7	el
23	23	0.005247918423265219	1070	10	3	male	AQ	6	a
24	24	0.004882178734987974	7245	10	3	male	AQ	5	maestro
25	25	0.004742428660392761	6708	10	3	male	PX	4	tuyo
26	26	0.00451215635985136	1097	10	3	male	AQ	3	m
27	27	0.004500883631408215	1090	10	3	male	AQ	2	d
28	28	0.004238305613398552	7746	10	3	male	AQ	1	extranjero
0	0	0.1757802516222	3	11	3	male	AQ	29	[unk]
1	1	0.026918895542621613	1009	11	3	male	Fp	28	.
2	2	0.02267700992524624	1467	11	3	male	PP	27	yo
3	3	0.013972286134958267	1040	11	3	male	DA	26	el
4	4	0.013362335972487926	1611	11	3	male	PP	25	él
5	5	0.012799113057553768	10133	11	3	male	NC	24	mr
6	6	0.012758543714880943	4208	11	3	male	NC	23	dr
7	7	0.007556332275271416	1778	11	3	male	NC	22	sr
8	8	0.006683567073196173	5204	11	3	male	NC	21	david
9	9	0.0052248272113502026	1925	11	3	male	PI	20	otro
10	10	0.004721926525235176	13328	11	3	male	NC	19	vecino
11	11	0.004087827634066343	2895	11	3	male	PX	18	mío
12	12	0.004003444220870733	2962	11	3	male	NC	17	policía
13	13	0.003820076584815979	9814	11	3	male	AQ	16	gay
14	14	0.0035999480169266462	3947	11	3	male	PP	15	ud
15	15	0.003588445018976927	4031	11	3	male	NC	14	ben
16	16	0.0034690150059759617	5485	11	3	male	AQ	13	carlos
17	17	0.003440320258960128	5499	11	3	male	AQ	12	negro
18	18	0.0034304149448871613	14005	11	3	male	AQ	11	desconocido
19	19	0.003416139865294099	1745	11	3	male	PI	10	uno
20	20	0.003320904215797782	2536	11	3	male	AQ	9	bueno
21	21	0.0030256330501288176	13641	11	3	male	AQ	8	ciego
22	22	0.0026938566006720066	1945	11	3	male	PP	7	usted
23	23	0.002687208354473114	3204	11	3	male	NC	6	tom
24	24	0.002602475695312023	9174	11	3	male	AQ	5	rico
25	25	0.002588150091469288	1795	11	3	male	AQ	4	mayor
26	26	0.0024621894117444754	5780	11	3	male	AQ	3	michael
27	27	0.0024525667540729046	4086	11	3	male	AQ	2	inglés
28	28	0.0024421876296401024	5721	11	3	male	NC	1	abogado
0	0	0.043430011719465256	3	12	3	male	NC	29	[unk]
1	1	0.026118675246834755	4945	12	3	male	AQ	28	humano
2	2	0.02056455984711647	5131	12	3	male	AQ	27	normal
3	3	0.019190767779946327	4464	12	3	male	AQ	26	feliz
4	4	0.01791870780289173	3105	12	3	male	AQ	25	real
5	5	0.01757870800793171	1611	12	3	male	PP	24	él
6	6	0.015226711519062519	2536	12	3	male	AQ	23	bueno
7	7	0.013904782012104988	10025	12	3	male	AQ	22	inocente
8	8	0.01043188851326704	4758	12	3	male	AQ	21	diferente
9	9	0.00948953814804554	6719	12	3	male	AQ	20	perfecto
10	10	0.008173435926437378	7789	12	3	male	AQ	19	agradable
11	11	0.00791907962411642	1506	12	3	male	RG	18	así
12	12	0.007869181223213673	7744	12	3	male	AQ	17	peligroso
13	13	0.007227595429867506	10133	12	3	male	NC	16	mr
14	14	0.00703813461586833	5837	12	3	male	AQ	15	correcto
15	15	0.0068380990996956825	4208	12	3	male	NC	14	dr
16	16	0.006726465653628111	7716	12	3	male	AQ	13	inteligente
17	17	0.006509126629680395	1962	12	3	male	AQ	12	nuevo
18	18	0.005944633856415749	9814	12	3	male	AQ	11	gay
19	19	0.005818520672619343	2292	12	3	male	AQ	10	importante
20	20	0.005628837738186121	1749	12	3	male	PP	9	ella
21	21	0.005535262171179056	1836	12	3	male	NC	8	verdad
22	22	0.0053033484145998955	3178	12	3	male	AQ	7	libre
23	23	0.005252067930996418	3762	12	3	male	AQ	6	joven
24	24	0.005018569529056549	3506	12	3	male	AQ	5	fuerte
25	25	0.004645857959985733	1009	12	3	male	Fp	4	.
26	26	0.004498505499213934	3015	12	3	male	AQ	3	cierto
27	27	0.004492376931011677	16106	12	3	male	AQ	2	encantador
28	28	0.004401009995490313	13641	12	3	male	AQ	1	ciego
0	0	0.04783371090888977	2536	13	3	male	AQ	29	bueno
1	1	0.03812123090028763	10025	13	3	male	AQ	28	inocente
2	2	0.0349692702293396	7716	13	3	male	AQ	27	inteligente
3	3	0.02788703143596649	4945	13	3	male	AQ	26	humano
4	4	0.026991326361894608	5131	13	3	male	AQ	25	normal
5	5	0.025069154798984528	7744	13	3	male	AQ	24	peligroso
6	6	0.022375784814357758	3506	13	3	male	AQ	23	fuerte
7	7	0.019706377759575844	3	13	3	male	NC	22	[unk]
8	8	0.01841939054429531	7789	13	3	male	AQ	21	agradable
9	9	0.013267293572425842	4464	13	3	male	AQ	20	feliz
10	10	0.011538967490196228	4955	13	3	male	AQ	19	listo
11	11	0.01152630802243948	3105	13	3	male	AQ	18	real
12	12	0.011468928307294846	1009	13	3	male	Fp	17	.
13	13	0.010420816019177437	4758	13	3	male	AQ	16	diferente
14	14	0.00975154060870409	1611	13	3	male	PP	15	él
15	15	0.009077931754291058	5561	13	3	male	AQ	14	capaz
16	16	0.008047258481383324	3762	13	3	male	AQ	13	joven
17	17	0.007718187756836414	13587	13	3	male	AQ	12	atractivo
18	18	0.007084833458065987	1962	13	3	male	AQ	11	nuevo
19	19	0.006824525073170662	16106	13	3	male	AQ	10	encantador
20	20	0.006804473232477903	2148	13	3	male	AQ	9	especial
21	21	0.006638905964791775	24282	13	3	male	AQ	8	amistoso
22	22	0.006376772653311491	1506	13	3	male	RG	7	así
23	23	0.0062888432294130325	10526	13	3	male	AQ	6	razonable
24	24	0.006248543504625559	11779	13	3	male	AQ	5	valiente
25	25	0.006240890361368656	6764	13	3	male	AQ	4	interesante
26	26	0.0062368507497012615	9174	13	3	male	AQ	3	rico
27	27	0.005976904649287462	13815	13	3	male	AQ	2	guapo
28	28	0.005939215887337923	8908	13	3	male	AQ	1	lindo
0	0	0.09004510939121246	3	14	3	male	NC	29	[unk]
1	1	0.04183275252580643	14005	14	3	male	AQ	28	desconocido
2	2	0.021039685234427452	4208	14	3	male	NC	27	dr
3	3	0.017853986471891403	1611	14	3	male	PP	26	él
4	4	0.016180235892534256	7746	14	3	male	AQ	25	extranjero
5	5	0.013180450536310673	9814	14	3	male	AQ	24	gay
6	6	0.009987261146306992	10133	14	3	male	NC	23	mr
7	7	0.009533997625112534	10416	14	3	male	AQ	22	americano
8	8	0.008473508059978485	5499	14	3	male	AQ	21	negro
9	9	0.00846091564744711	4271	14	3	male	AQ	20	médico
10	10	0.008297848515212536	4945	14	3	male	AQ	19	humano
11	11	0.008289773017168045	24184	14	3	male	AQ	18	homosexual
12	12	0.008233925327658653	1009	14	3	male	Fp	17	.
13	13	0.00799290370196104	21723	14	3	male	NC	16	varón
14	14	0.007780976593494415	6630	14	3	male	AQ	15	alemán
15	15	0.007604689337313175	19718	14	3	male	AQ	14	católico
16	16	0.007511473726481199	10025	14	3	male	AQ	13	inocente
17	17	0.007507935632020235	12355	14	3	male	AQ	12	japonés
18	18	0.00727922422811389	21264	14	3	male	AQ	11	soltero
19	19	0.007170876022428274	29010	14	3	male	AQ	10	alcohólico
20	20	0.007131905294954777	3435	14	3	male	AQ	9	muerto
21	21	0.006582888774573803	8136	14	3	male	DP	8	suyo
22	22	0.006398958619683981	4086	14	3	male	AQ	7	inglés
23	23	0.006064638029783964	7361	14	3	male	VMP	6	adoptado
24	24	0.005753690842539072	17251	14	3	male	AQ	5	indio
25	25	0.00574991712346673	10316	14	3	male	AQ	4	chino
26	26	0.005745309870690107	9174	14	3	male	AQ	3	rico
27	27	0.005443800240755081	1925	14	3	male	PI	2	otro
28	28	0.005269546061754227	3762	14	3	male	AQ	1	joven
0	0	0.14858825504779816	3	15	3	male	NC	29	[unk]
1	1	0.022897090762853622	4945	15	3	male	AQ	28	humano
2	2	0.020072313025593758	14005	15	3	male	AQ	27	desconocido
3	3	0.017934970557689667	1611	15	3	male	PP	26	él
4	4	0.011838271282613277	21723	15	3	male	NC	25	varón
5	5	0.008370976895093918	5499	15	3	male	AQ	24	negro
6	6	0.007548841647803783	1795	15	3	male	AQ	23	mayor
7	7	0.006963922176510096	8136	15	3	male	DP	22	suyo
8	8	0.006435859482735395	4208	15	3	male	NC	21	dr
9	9	0.006328882649540901	1925	15	3	male	PI	20	otro
10	10	0.0060042692348361015	17251	15	3	male	AQ	19	indio
