	index	score	token	sentence	model	dimension	pos_tag	rsv	word
15	15	0.007213220465928316	7687	2	19	male	AQ	14	latino
16	16	0.007109206169843674	5842	2	19	male	AQ	13	romano
17	17	0.006911060772836208	12439	2	19	male	NC	12	pastor
18	18	0.006389997899532318	7246	2	19	male	NC	11	doctor
19	19	0.006362855434417725	8694	2	19	male	AQ	10	vasco
20	20	0.0061296382918953896	7121	2	19	male	NC	9	pintor
21	21	0.005860191769897938	2400	2	19	male	NC	8	actor
22	22	0.005820018704980612	21724	2	19	male	AQ	7	católico
23	23	0.005731853656470776	3699	2	19	male	AQ	6	americano
24	24	0.005663776304572821	3586	2	19	male	AQ	5	estadounidense
25	25	0.005608299281448126	11659	2	19	male	AQ	4	freddie
26	26	0.005394970998167992	10259	2	19	male	AQ	3	productor
27	27	0.00517148757353425	10218	2	19	male	NC	2	##mista
28	28	0.005139823071658611	10119	2	19	male	NC	1	alcohol
0	0	0.01833266019821167	3760	3	19	male	NC	29	pablo
1	1	0.014544184319674969	1812	3	19	male	AQ	28	pedro
2	2	0.01254433486610651	9425	3	19	male	NC	27	gustavo
3	3	0.009884721599519253	5871	3	19	male	AQ	26	javier
4	4	0.009369641542434692	2243	3	19	male	AQ	25	tony
5	5	0.008781514130532742	12456	3	19	male	NC	24	rodolfo
6	6	0.00830913707613945	1324	3	19	male	AQ	23	antonio
7	7	0.007727253250777721	4773	3	19	male	AQ	22	alfonso
8	8	0.007015743758529425	5011	3	19	male	NC	21	felipe
9	9	0.006993625778704882	6053	3	19	male	NC	20	alejandro
10	10	0.006887577008455992	3327	3	19	male	AQ	19	jorge
11	11	0.006796721834689379	1278	3	19	male	NC	18	daniel
12	12	0.006769558880478144	1218	3	19	male	AQ	17	juan
13	13	0.006714379880577326	2374	3	19	male	NC	16	mario
14	14	0.0066932188346982	4942	3	19	male	AQ	15	ricardo
15	15	0.006403845734894276	7455	3	19	male	NC	14	guillermo
16	16	0.006371140014380217	704	3	19	male	AQ	13	david
17	17	0.006123820785433054	7084	3	19	male	AQ	12	claudio
18	18	0.006094654556363821	112	3	19	male	AQ	11	°
19	19	0.005764137487858534	9243	3	19	male	AQ	10	arturo
20	20	0.00551068177446723	10393	3	19	male	AQ	9	nacido
21	21	0.0054983398877084255	11982	3	19	male	AQ	8	esteban
22	22	0.005054533015936613	9119	3	19	male	NC	7	tito
23	23	0.005041664000600576	11659	3	19	male	AQ	6	freddie
24	24	0.004606780130416155	6579	3	19	male	NC	5	marcos
25	25	0.004481293261051178	5620	3	19	male	AQ	4	sergio
26	26	0.004463307559490204	1943	3	19	male	AQ	3	manuel
27	27	0.004390857648104429	7513	3	19	male	AQ	2	bernardo
28	28	0.0042932541109621525	2322	3	19	male	NC	1	miguel
0	0	0.025126054883003235	8510	4	19	male	AQ	29	azul
1	1	0.01771942898631096	4356	4	19	male	AQ	28	igual
2	2	0.01644790917634964	119	4	19	male	NC	27	¿
3	3	0.0143488310277462	8711	4	19	male	AQ	26	negro
4	4	0.010860026814043522	2206	4	19	male	PP	25	yo
5	5	0.009571416303515434	107	4	19	male	Faa	24	¡
6	6	0.009296144358813763	13900	4	19	male	AQ	23	buen
7	7	0.009132817387580872	10393	4	19	male	AQ	22	nacido
8	8	0.008712430484592915	15220	4	19	male	AQ	21	rojo
9	9	0.008618663065135479	7378	4	19	male	VMN	20	decir
10	10	0.007449411787092686	16647	4	19	male	AQ	19	cierto
11	11	0.007397176697850227	7746	4	19	male	AQ	18	fuerte
12	12	0.007232847157865763	11428	4	19	male	AQ	17	buena
13	13	0.006697355303913355	1757	4	19	male	AQ	16	mayor
14	14	0.006656675133854151	5949	4	19	male	AQ	15	verde
15	15	0.005852150730788708	7749	4	19	male	AQ	14	joven
16	16	0.0054538133554160595	5761	4	19	male	RG	13	siempre
17	17	0.005363760516047478	5588	4	19	male	NC	12	cristo
18	18	0.005025889258831739	9122	4	19	male	AQ	11	noble
19	19	0.00485945213586092	7404	4	19	male	NC	10	dios
20	20	0.00468567106872797	549	4	19	male	DD	9	este
21	21	0.0046781254932284355	4570	4	19	male	NC	8	tierra
22	22	0.004410169553011656	14628	4	19	male	AQ	7	muerto
23	23	0.004274548497051001	13715	4	19	male	AQ	6	necesario
24	24	0.004004974849522114	117	4	19	male	NC	5	»
25	25	0.003943864721804857	9642	4	19	male	AQ	4	blanco
26	26	0.003937691915780306	4460	4	19	male	NC	3	rey
27	27	0.0035687510389834642	9340	4	19	male	AQ	2	sencillo
28	28	0.003476525889709592	1072	4	19	male	AQ	1	grande
0	0	0.03014843910932541	112	5	19	male	AQ	29	°
1	1	0.025764379650354385	3800	5	19	male	NC	28	profesor
2	2	0.013169088400900364	7232	5	19	male	AQ	27	titular
3	3	0.009073789231479168	119	5	19	male	Fia	26	¿
4	4	0.007893179543316364	6131	5	19	male	RG	25	actualmente
5	5	0.006954899989068508	9425	5	19	male	NC	24	gustavo
6	6	0.006385998334735632	6769	5	19	male	AQ	23	##cano
7	7	0.005937463138252497	3197	5	19	male	NC	22	cargo
8	8	0.005640699528157711	7246	5	19	male	NC	21	doctor
9	9	0.0054259528405964375	10393	5	19	male	AQ	20	nacido
10	10	0.005364684853702784	8694	5	19	male	AQ	19	vasco
11	11	0.0052352421917021275	3481	5	19	male	NC	18	vice
12	12	0.005222947336733341	11367	5	19	male	AQ	17	independiente
13	13	0.005206387024372816	10405	5	19	male	NC	16	periodista
14	14	0.004617034923285246	16050	5	19	male	NC	15	profesor
15	15	0.004438101314008236	7378	5	19	male	VMN	14	decir
16	16	0.004229520447552204	15891	5	19	male	NC	13	rector
17	17	0.0041174148209393024	1626	5	19	male	AQ	12	italiano
18	18	0.004111261572688818	1757	5	19	male	AQ	11	mayor
19	19	0.003943782765418291	1625	5	19	male	AQ	10	director
20	20	0.0038903942331671715	1812	5	19	male	AQ	9	pedro
21	21	0.003848418826237321	117	5	19	male	AQ	8	»
22	22	0.0038327674847096205	1174	5	19	male	AQ	7	dr
23	23	0.003704848000779748	1843	5	19	male	AQ	6	mr
24	24	0.0036281028296798468	16743	5	19	male	AQ	5	docente
25	25	0.003612260101363063	12456	5	19	male	NC	4	rodolfo
26	26	0.003379878355190158	4942	5	19	male	NC	3	ricardo
27	27	0.003356649074703455	4773	5	19	male	AQ	2	alfonso
28	28	0.003300446318462491	8321	5	19	male	AQ	1	blanco
0	0	0.019017353653907776	112	6	19	male	AQ	29	°
1	1	0.010417544282972813	1812	6	19	male	AQ	28	pedro
2	2	0.00931429211050272	7983	6	19	male	NC	27	maestro
3	3	0.008709988556802273	10153	6	19	male	AQ	26	tenor
4	4	0.006707835476845503	1324	6	19	male	AQ	25	antonio
5	5	0.006278375629335642	119	6	19	male	Fia	24	¿
6	6	0.006089373026043177	7378	6	19	male	VMN	23	decir
7	7	0.005217251367866993	4338	6	19	male	AQ	22	conocido
8	8	0.004867327865213156	117	6	19	male	AQ	21	»
9	9	0.00485276710242033	1757	6	19	male	AQ	20	mayor
10	10	0.0042107305489480495	3197	6	19	male	NC	19	cargo
11	11	0.0041051520965993404	8321	6	19	male	AQ	18	blanco
12	12	0.0038812807761132717	3760	6	19	male	NC	17	pablo
13	13	0.003857744624838233	4773	6	19	male	AQ	16	alfonso
14	14	0.003841918660327792	8694	6	19	male	AQ	15	vasco
15	15	0.003813802497461438	10635	6	19	male	AQ	14	religioso
16	16	0.0037772473879158497	5553	6	19	male	AQ	13	considerado
17	17	0.0037701684050261974	7232	6	19	male	AQ	12	titular
18	18	0.0036515153478831053	11976	6	19	male	AQ	11	sacerdote
19	19	0.0036136768758296967	1626	6	19	male	AQ	10	italiano
20	20	0.003573759226128459	10393	6	19	male	AQ	9	nacido
21	21	0.0035442914813756943	1943	6	19	male	AQ	8	manuel
22	22	0.0035125825088471174	1218	6	19	male	AQ	7	juan
23	23	0.0034860651940107346	9425	6	19	male	NC	6	gustavo
24	24	0.0033871945925056934	3800	6	19	male	NC	5	profesor
25	25	0.003208667505532503	7649	6	19	male	AQ	4	nombrado
26	26	0.0030695984605699778	5671	6	19	male	NC	3	##²
27	27	0.0030190269462764263	9635	6	19	male	NC	2	ramos
28	28	0.002996577648445964	11367	6	19	male	AQ	1	independiente
0	0	0.025655502453446388	7378	7	19	male	VMN	29	decir
1	1	0.02558773383498192	13715	7	19	male	AQ	28	necesario
2	2	0.015607493929564953	16647	7	19	male	AQ	27	cierto
3	3	0.013292551971971989	7039	7	19	male	AQ	26	unico
4	4	0.012389341369271278	11367	7	19	male	AQ	25	independiente
5	5	0.011638765223324299	3932	7	19	male	AQ	24	menor
6	6	0.010232232511043549	16749	7	19	male	AQ	23	activo
7	7	0.009892298839986324	4356	7	19	male	AQ	22	igual
8	8	0.009770707227289677	3003	7	19	male	AQ	21	alto
9	9	0.009332267567515373	118	7	19	male	AQ	20	½
10	10	0.009093735367059708	6881	7	19	male	AQ	19	variable
11	11	0.008763205260038376	119	7	19	male	Fia	18	¿
12	12	0.007597328629344702	4338	7	19	male	AQ	17	conocido
13	13	0.007155655883252621	3341	7	19	male	AQ	16	simple
14	14	0.006715830415487289	1757	7	19	male	AQ	15	mayor
15	15	0.006332686636596918	10259	7	19	male	AQ	14	productor
16	16	0.006156330928206444	112	7	19	male	AQ	13	°
17	17	0.005743488669395447	8730	7	19	male	AQ	12	constante
18	18	0.005547423381358385	3997	7	19	male	AQ	11	libre
19	19	0.005157142877578735	9075	7	19	male	AQ	10	diferente
20	20	0.005137654487043619	3197	7	19	male	NC	9	cargo
21	21	0.004928280599415302	1693	7	19	male	AQ	8	importante
22	22	0.004867997020483017	5553	7	19	male	AQ	7	considerado
23	23	0.004833938553929329	7117	7	19	male	NC	6	cabeza
24	24	0.004753987304866314	11152	7	19	male	NC	5	propiedad
25	25	0.004650203511118889	13900	7	19	male	AQ	4	buen
26	26	0.004488515667617321	10127	7	19	male	AQ	3	##puesto
27	27	0.004414441529661417	10048	7	19	male	AQ	2	elegido
28	28	0.0044027031399309635	17772	7	19	male	AQ	1	elevado
0	0	0.029947971925139427	7246	8	19	male	NC	29	doctor
1	1	0.02312183566391468	112	8	19	male	AQ	28	°
2	2	0.013617784716188908	7232	8	19	male	AQ	27	titular
3	3	0.008790683932602406	119	8	19	male	Fia	26	¿
4	4	0.007494604215025902	10393	8	19	male	AQ	25	nacido
5	5	0.006013077218085527	3800	8	19	male	NC	24	profesor
6	6	0.004974997136741877	7378	8	19	male	VMN	23	decir
7	7	0.004635852295905352	8694	8	19	male	AQ	22	vasco
8	8	0.004621012136340141	10405	8	19	male	AQ	21	periodista
9	9	0.004243869334459305	4338	8	19	male	AQ	20	conocido
10	10	0.004169496241956949	13715	8	19	male	AQ	19	necesario
11	11	0.004072465468198061	10153	8	19	male	AQ	18	tenor
12	12	0.004071791656315327	117	8	19	male	AQ	17	»
13	13	0.0039452360942959785	9425	8	19	male	NC	16	gustavo
14	14	0.003941641189157963	11367	8	19	male	AQ	15	independiente
15	15	0.0038725186605006456	3197	8	19	male	NC	14	cargo
16	16	0.0037242036778479815	15891	8	19	male	NC	13	rector
17	17	0.0036609291564673185	1174	8	19	male	NC	12	dr
18	18	0.003639458678662777	1626	8	19	male	AQ	11	italiano
19	19	0.0034391179215162992	5671	8	19	male	Fz	10	##²
20	20	0.0033308861311525106	7117	8	19	male	NC	9	cabeza
21	21	0.0032361967023462057	7649	8	19	male	AQ	8	nombrado
22	22	0.003181956708431244	9163	8	19	male	AQ	7	humano
23	23	0.0031075405422598124	11976	8	19	male	NC	6	sacerdote
24	24	0.002987456740811467	7801	8	19	male	AQ	5	derecho
25	25	0.002897175494581461	8711	8	19	male	AQ	4	negro
26	26	0.0028860950842499733	4942	8	19	male	AQ	3	ricardo
27	27	0.0027698937337845564	1757	8	19	male	AQ	2	mayor
28	28	0.0026993188075721264	8321	8	19	male	AQ	1	blanco
0	0	0.024734383448958397	112	9	19	male	AQ	29	°
1	1	0.009423329494893551	8321	9	19	male	AQ	28	blanco
2	2	0.008594399318099022	119	9	19	male	Fia	27	¿
3	3	0.006898157764226198	6789	9	19	male	NC	26	comandante
4	4	0.006558545399457216	14867	9	19	male	AQ	25	perez
5	5	0.006399740464985371	1812	9	19	male	AQ	24	pedro
6	6	0.00516426982358098	10519	9	19	male	AQ	23	morales
7	7	0.0046350485645234585	9635	9	19	male	NC	22	ramos
8	8	0.004157085902988911	1943	9	19	male	AQ	21	manuel
9	9	0.004028553608804941	1757	9	19	male	AQ	20	mayor
10	10	0.0038941435050219297	14116	9	19	male	AQ	19	martinez
11	11	0.003857169533148408	4942	9	19	male	NC	18	ricardo
12	12	0.003563211066648364	6579	9	19	male	NC	17	marcos
13	13	0.0035363638307899237	14844	9	19	male	AQ	16	gomez
14	14	0.003521817969158292	3197	9	19	male	NC	15	cargo
15	15	0.0034741999115794897	2243	9	19	male	AQ	14	tony
16	16	0.0034730802290141582	17240	9	19	male	AQ	13	pepe
17	17	0.0034540346823632717	9425	9	19	male	NC	12	gustavo
18	18	0.003371689235791564	117	9	19	male	AQ	11	»
19	19	0.0032522764522582293	14723	9	19	male	AQ	10	rojas
20	20	0.0030920072458684444	4773	9	19	male	AQ	9	alfonso
21	21	0.003000538097694516	1218	9	19	male	AQ	8	juan
22	22	0.003000403754413128	1278	9	19	male	NC	7	daniel
23	23	0.00296307192184031	1324	9	19	male	AQ	6	antonio
24	24	0.002954324008896947	9688	9	19	male	NC	5	jefe
25	25	0.002867456991225481	5011	9	19	male	NC	4	felipe
26	26	0.0028341123834252357	9513	9	19	male	AQ	3	lopez
27	27	0.0028239241801202297	2374	9	19	male	NC	2	mario
28	28	0.002665274776518345	5871	9	19	male	AQ	1	javier
0	0	0.013622346334159374	7232	10	19	male	AQ	29	titular
1	1	0.013001620769500732	13715	10	19	male	AQ	28	necesario
2	2	0.011833397671580315	112	10	19	male	AQ	27	°
3	3	0.010503344237804413	7749	10	19	male	AQ	26	joven
4	4	0.010234635323286057	7039	10	19	male	AQ	25	unico
5	5	0.00933500099927187	7378	10	19	male	VMN	24	decir
6	6	0.008957567624747753	11367	10	19	male	AQ	23	independiente
7	7	0.008598054759204388	3800	10	19	male	NC	22	profesor
8	8	0.007914334535598755	10048	10	19	male	AQ	21	elegido
9	9	0.007231245283037424	13036	10	19	male	AQ	20	masculino
10	10	0.007226687856018543	1757	10	19	male	AQ	19	mayor
11	11	0.0071628806181252	11976	10	19	male	NC	18	sacerdote
12	12	0.006352033466100693	3003	10	19	male	AQ	17	alto
13	13	0.005941465497016907	117	10	19	male	AQ	16	»
14	14	0.005910534877330065	8711	10	19	male	AQ	15	negro
15	15	0.005792252719402313	3932	10	19	male	AQ	14	menor
16	16	0.00571577250957489	5671	10	19	male	NC	13	##²
17	17	0.005460325628519058	119	10	19	male	Fia	12	¿
18	18	0.005180515814572573	13714	10	19	male	AQ	11	designado
19	19	0.005134505219757557	16743	10	19	male	AQ	10	docente
20	20	0.005086783319711685	10153	10	19	male	AQ	9	tenor
21	21	0.0046675605699419975	1625	10	19	male	NC	8	director
22	22	0.00448474008589983	7801	10	19	male	AQ	7	derecho
23	23	0.004421008285135031	4338	10	19	male	AQ	6	conocido
24	24	0.004339680075645447	3997	10	19	male	AQ	5	libre
25	25	0.0042953044176101685	4356	10	19	male	AQ	4	igual
26	26	0.0038295078556984663	3197	10	19	male	NC	3	cargo
27	27	0.0037579841446131468	10405	10	19	male	AQ	2	periodista
28	28	0.0036813602782785892	17506	10	19	male	AQ	1	originario
0	0	0.018791228532791138	119	11	19	male	Fia	29	¿
1	1	0.017268633469939232	2206	11	19	male	PP	28	yo
2	2	0.011044970713555813	4356	11	19	male	AQ	27	igual
3	3	0.01026870682835579	7378	11	19	male	VMN	26	decir
4	4	0.009753931313753128	13900	11	19	male	AQ	25	buen
5	5	0.007727785035967827	10393	11	19	male	AQ	24	nacido
6	6	0.00754017336294055	549	11	19	male	DD	23	este
7	7	0.007528500631451607	7587	11	19	male	NC	22	amigo
8	8	0.00751071609556675	6308	11	19	male	NC	21	hombre
9	9	0.007099872455000877	16647	11	19	male	AQ	20	cierto
10	10	0.00678463838994503	107	11	19	male	Faa	19	¡
11	11	0.0062903850339353085	9163	11	19	male	AQ	18	humano
12	12	0.006019960157573223	8711	11	19	male	AQ	17	negro
13	13	0.005945214536041021	7404	11	19	male	NC	16	dios
14	14	0.0056908284313976765	20073	11	19	male	DP	15	nuestro
15	15	0.005405426025390625	4570	11	19	male	NC	14	tierra
16	16	0.005294128321111202	11071	11	19	male	NC	13	alma
17	17	0.004641099367290735	7039	11	19	male	AQ	12	unico
18	18	0.004591085948050022	13715	11	19	male	AQ	11	necesario
19	19	0.0045508830808103085	1757	11	19	male	AQ	10	mayor
20	20	0.004548906814306974	6270	11	19	male	NC	9	mujer
21	21	0.00452808802947402	8510	11	19	male	AQ	8	azul
22	22	0.004521500784903765	117	11	19	male	AQ	7	»
23	23	0.00440552830696106	13251	11	19	male	VMN	6	vivir
24	24	0.004391255788505077	5761	11	19	male	RG	5	siempre
25	25	0.004380194935947657	6683	11	19	male	RG	4	hoy
26	26	0.004348703660070896	14628	11	19	male	AQ	3	muerto
27	27	0.004146607127040625	8015	11	19	male	RG	2	ahora
28	28	0.00403737835586071	8569	11	19	male	VMP	1	dicho
0	0	0.022460736334323883	9340	12	19	male	AQ	29	sencillo
1	1	0.02089161053299904	9163	12	19	male	AQ	28	humano
2	2	0.01916866935789585	11428	12	19	male	AQ	27	buena
3	3	0.01608651503920555	7746	12	19	male	AQ	26	fuerte
4	4	0.015205182135105133	13900	12	19	male	AQ	25	buen
5	5	0.014301959425210953	4356	12	19	male	AQ	24	igual
6	6	0.011663871817290783	16647	12	19	male	AQ	23	cierto
7	7	0.009936236776411533	9075	12	19	male	AQ	22	diferente
8	8	0.009337627328932285	8730	12	19	male	AQ	21	constante
9	9	0.0090485829859972	15342	12	19	male	AQ	20	brillante
10	10	0.008780136704444885	9792	12	19	male	AQ	19	malo
11	11	0.00860301312059164	117	12	19	male	NC	18	»
12	12	0.008035479113459587	7749	12	19	male	AQ	17	joven
13	13	0.007717503234744072	3341	12	19	male	AQ	16	simple
14	14	0.007265670225024223	119	12	19	male	Fia	15	¿
15	15	0.007091711275279522	6881	12	19	male	AQ	14	variable
16	16	0.00660970713943243	8711	12	19	male	AQ	13	negro
17	17	0.006248262710869312	13715	12	19	male	AQ	12	necesario
18	18	0.005645314231514931	4338	12	19	male	AQ	11	conocido
19	19	0.005489669274538755	13036	12	19	male	AQ	10	masculino
20	20	0.00543650146573782	11367	12	19	male	AQ	9	independiente
21	21	0.005398584064096212	1757	12	19	male	AQ	8	mayor
22	22	0.005288330372422934	3003	12	19	male	AQ	7	alto
23	23	0.005133709404617548	7852	12	19	male	Z	6	282
24	24	0.005024035461246967	4654	12	19	male	NC	5	raja
25	25	0.004825431853532791	3932	12	19	male	AQ	4	menor
26	26	0.004722127690911293	13820	12	19	male	AQ	3	clara
27	27	0.0045223175548017025	10635	12	19	male	AQ	2	religioso
28	28	0.004308956675231457	1072	12	19	male	AQ	1	grande
0	0	0.04583488032221794	8711	13	19	male	AQ	29	negro
1	1	0.04328077659010887	7746	13	19	male	AQ	28	fuerte
2	2	0.03341485559940338	13900	13	19	male	AQ	27	buen
3	3	0.02175789885222912	9163	13	19	male	AQ	26	humano
4	4	0.019440561532974243	16647	13	19	male	AQ	25	cierto
5	5	0.017411140725016594	9340	13	19	male	AQ	24	sencillo
6	6	0.015921395272016525	15220	13	19	male	AQ	23	rojo
7	7	0.012870104052126408	3003	13	19	male	AQ	22	alto
8	8	0.012363827787339687	9075	13	19	male	AQ	21	diferente
9	9	0.01151950377970934	15342	13	19	male	AQ	20	brillante
10	10	0.01097024604678154	13429	13	19	male	AQ	19	corto
11	11	0.010058836080133915	5604	13	19	male	VMP	18	visto
12	12	0.009448225609958172	11428	13	19	male	AQ	17	buena
13	13	0.008284887298941612	16479	13	19	male	AQ	16	perdido
14	14	0.007540225051343441	14628	13	19	male	AQ	15	muerto
15	15	0.007467400748282671	8510	13	19	male	AQ	14	azul
16	16	0.007429577875882387	16716	13	19	male	AQ	13	duro
17	17	0.007047411520034075	4356	13	19	male	AQ	12	igual
18	18	0.006998502183705568	9792	13	19	male	AQ	11	malo
19	19	0.006947874557226896	9642	13	19	male	AQ	10	blanco
20	20	0.006731122266501188	4338	13	19	male	AQ	9	conocido
21	21	0.006611351389437914	1072	13	19	male	AQ	8	grande
22	22	0.006395852658897638	13715	13	19	male	AQ	7	necesario
23	23	0.006168218329548836	3341	13	19	male	AQ	6	simple
24	24	0.0058692507445812225	3646	13	19	male	AQ	5	largo
25	25	0.005863603204488754	17597	13	19	male	AQ	4	leve
26	26	0.005752253346145153	10383	13	19	male	NC	3	karlsruhe
27	27	0.0054687270894646645	8569	13	19	male	VMP	2	dicho
28	28	0.005181890446692705	1693	13	19	male	AQ	1	importante
0	0	0.05265757441520691	10635	14	19	male	AQ	29	religioso
1	1	0.03260990232229233	14628	14	19	male	AQ	28	muerto
2	2	0.025910723954439163	119	14	19	male	Fe	27	¿
3	3	0.016198311001062393	7749	14	19	male	AQ	26	joven
4	4	0.016105573624372482	13900	14	19	male	AQ	25	buen
5	5	0.015649870038032532	15531	14	19	male	AQ	24	casado
6	6	0.015137999318540096	11976	14	19	male	NC	23	sacerdote
7	7	0.015037521719932556	10393	14	19	male	AQ	22	nacido
8	8	0.011945605278015137	9792	14	19	male	AQ	21	malo
9	9	0.011677379719913006	9163	14	19	male	AQ	20	humano
10	10	0.01149073801934719	16647	14	19	male	AQ	19	cierto
11	11	0.010658186860382557	13757	14	19	male	NC	18	obispo
12	12	0.010555666871368885	4338	14	19	male	AQ	17	conocido
13	13	0.0087022939696908	8711	14	19	male	AQ	16	negro
14	14	0.008232557214796543	3932	14	19	male	AQ	15	menor
15	15	0.008121601305902004	6308	14	19	male	NC	14	hombre
16	16	0.007242212072014809	9122	14	19	male	AQ	13	noble
17	17	0.007173900958150625	4460	14	19	male	NC	12	rey
18	18	0.006860788445919752	17719	14	19	male	AQ	11	pobres
19	19	0.006642830558121204	22066	14	19	male	AQ	10	pobre
20	20	0.00661418167874217	117	14	19	male	NC	9	»
21	21	0.006539365742355585	12439	14	19	male	NC	8	pastor
22	22	0.006270987447351217	11367	14	19	male	AQ	7	independiente
23	23	0.0059595569036901	9362	14	19	male	NC	6	sven
24	24	0.005759269930422306	4654	14	19	male	NC	5	raja
25	25	0.00537709379568696	16479	14	19	male	AQ	4	perdido
26	26	0.005122913978993893	14142	14	19	male	NC	3	niño
27	27	0.005063640885055065	8428	14	19	male	NC	2	futbolista
28	28	0.004834956023842096	21724	14	19	male	AQ	1	católico
0	0	0.035856474190950394	14628	15	19	male	AQ	29	muerto
1	1	0.022578492760658264	10393	15	19	male	AQ	28	nacido
2	2	0.022420460358262062	4338	15	19	male	AQ	27	conocido
3	3	0.021915948018431664	7749	15	19	male	AQ	26	joven
4	4	0.018003547564148903	10635	15	19	male	AQ	25	religioso
5	5	0.0171976275742054	13900	15	19	male	AQ	24	buen
6	6	0.017011232674121857	15531	15	19	male	AQ	23	casado
7	7	0.015833446756005287	16647	15	19	male	AQ	22	cierto
