	index	score	token	sentence	model	dimension	pos_tag	rsv	word
2	2	0.008594399318099022	119	9	19	male	Fia	8	¿
3	3	0.006898157764226198	6789	9	19	male	NC	7	comandante
4	4	0.006558545399457216	14867	9	19	male	AQ	6	perez
5	5	0.006399740464985371	1812	9	19	male	AQ	5	pedro
6	6	0.00516426982358098	10519	9	19	male	AQ	4	morales
7	7	0.0046350485645234585	9635	9	19	male	NC	3	ramos
8	8	0.004157085902988911	1943	9	19	male	AQ	2	manuel
9	9	0.004028553608804941	1757	9	19	male	AQ	1	mayor
0	0	0.013622346334159374	7232	10	19	male	AQ	10	titular
1	1	0.013001620769500732	13715	10	19	male	AQ	9	necesario
2	2	0.011833397671580315	112	10	19	male	AQ	8	°
3	3	0.010503344237804413	7749	10	19	male	AQ	7	joven
4	4	0.010234635323286057	7039	10	19	male	AQ	6	unico
5	5	0.00933500099927187	7378	10	19	male	VMN	5	decir
6	6	0.008957567624747753	11367	10	19	male	AQ	4	independiente
7	7	0.008598054759204388	3800	10	19	male	NC	3	profesor
8	8	0.007914334535598755	10048	10	19	male	AQ	2	elegido
9	9	0.007231245283037424	13036	10	19	male	AQ	1	masculino
0	0	0.018791228532791138	119	11	19	male	Fia	10	¿
1	1	0.017268633469939232	2206	11	19	male	PP	9	yo
2	2	0.011044970713555813	4356	11	19	male	AQ	8	igual
3	3	0.01026870682835579	7378	11	19	male	VMN	7	decir
4	4	0.009753931313753128	13900	11	19	male	AQ	6	buen
5	5	0.007727785035967827	10393	11	19	male	AQ	5	nacido
6	6	0.00754017336294055	549	11	19	male	DD	4	este
7	7	0.007528500631451607	7587	11	19	male	NC	3	amigo
8	8	0.00751071609556675	6308	11	19	male	NC	2	hombre
9	9	0.007099872455000877	16647	11	19	male	AQ	1	cierto
0	0	0.022460736334323883	9340	12	19	male	AQ	10	sencillo
1	1	0.02089161053299904	9163	12	19	male	AQ	9	humano
2	2	0.01916866935789585	11428	12	19	male	AQ	8	buena
3	3	0.01608651503920555	7746	12	19	male	AQ	7	fuerte
4	4	0.015205182135105133	13900	12	19	male	AQ	6	buen
5	5	0.014301959425210953	4356	12	19	male	AQ	5	igual
6	6	0.011663871817290783	16647	12	19	male	AQ	4	cierto
7	7	0.009936236776411533	9075	12	19	male	AQ	3	diferente
8	8	0.009337627328932285	8730	12	19	male	AQ	2	constante
9	9	0.0090485829859972	15342	12	19	male	AQ	1	brillante
0	0	0.04583488032221794	8711	13	19	male	AQ	10	negro
1	1	0.04328077659010887	7746	13	19	male	AQ	9	fuerte
2	2	0.03341485559940338	13900	13	19	male	AQ	8	buen
3	3	0.02175789885222912	9163	13	19	male	AQ	7	humano
4	4	0.019440561532974243	16647	13	19	male	AQ	6	cierto
5	5	0.017411140725016594	9340	13	19	male	AQ	5	sencillo
6	6	0.015921395272016525	15220	13	19	male	AQ	4	rojo
7	7	0.012870104052126408	3003	13	19	male	AQ	3	alto
8	8	0.012363827787339687	9075	13	19	male	AQ	2	diferente
9	9	0.01151950377970934	15342	13	19	male	AQ	1	brillante
0	0	0.05265757441520691	10635	14	19	male	AQ	10	religioso
1	1	0.03260990232229233	14628	14	19	male	AQ	9	muerto
2	2	0.025910723954439163	119	14	19	male	Fe	8	¿
3	3	0.016198311001062393	7749	14	19	male	AQ	7	joven
4	4	0.016105573624372482	13900	14	19	male	AQ	6	buen
5	5	0.015649870038032532	15531	14	19	male	AQ	5	casado
6	6	0.015137999318540096	11976	14	19	male	NC	4	sacerdote
7	7	0.015037521719932556	10393	14	19	male	AQ	3	nacido
8	8	0.011945605278015137	9792	14	19	male	AQ	2	malo
9	9	0.011677379719913006	9163	14	19	male	AQ	1	humano
0	0	0.035856474190950394	14628	15	19	male	AQ	10	muerto
1	1	0.022578492760658264	10393	15	19	male	AQ	9	nacido
2	2	0.022420460358262062	4338	15	19	male	AQ	8	conocido
3	3	0.021915948018431664	7749	15	19	male	AQ	7	joven
4	4	0.018003547564148903	10635	15	19	male	AQ	6	religioso
5	5	0.0171976275742054	13900	15	19	male	AQ	5	buen
6	6	0.017011232674121857	15531	15	19	male	AQ	4	casado
7	7	0.015833446756005287	16647	15	19	male	AQ	3	cierto
8	8	0.015625441446900368	3932	15	19	male	AQ	2	menor
9	9	0.013797586783766747	119	15	19	male	Fia	1	¿
0	0	0.03534200042486191	13900	16	19	male	AQ	10	buen
1	1	0.02912481687963009	4356	16	19	male	AQ	9	igual
2	2	0.029009830206632614	8711	16	19	male	AQ	8	negro
3	3	0.026428868994116783	7746	16	19	male	AQ	7	fuerte
4	4	0.024567503482103348	8510	16	19	male	AQ	6	azul
5	5	0.021819408982992172	16647	16	19	male	AQ	5	cierto
6	6	0.019545238465070724	9340	16	19	male	AQ	4	sencillo
7	7	0.015416176058351994	15342	16	19	male	AQ	3	brillante
8	8	0.015380213037133217	11428	16	19	male	AQ	2	buena
9	9	0.01041591726243496	9163	16	19	male	AQ	1	humano
0	0	0.035883303731679916	16647	17	19	male	AQ	10	cierto
1	1	0.029368139803409576	119	17	19	male	Fe	9	¿
2	2	0.023580169305205345	10383	17	19	male	NC	8	karlsruhe
3	3	0.021058546379208565	13900	17	19	male	AQ	7	buen
4	4	0.019524890929460526	4338	17	19	male	AQ	6	conocido
5	5	0.018122049048542976	14628	17	19	male	AQ	5	muerto
6	6	0.01789199747145176	9075	17	19	male	AQ	4	diferente
7	7	0.017505329102277756	9792	17	19	male	AQ	3	malo
8	8	0.016597801819443703	16479	17	19	male	AQ	2	perdido
9	9	0.013126186095178127	13715	17	19	male	AQ	1	necesario
0	0	0.040025126188993454	16647	18	19	male	AQ	10	cierto
1	1	0.03491531312465668	10635	18	19	male	AQ	9	religioso
2	2	0.03129252791404724	13900	18	19	male	AQ	8	buen
3	3	0.025648469105362892	119	18	19	male	Fia	7	¿
4	4	0.019245784729719162	7983	18	19	male	NC	6	maestro
5	5	0.01922813430428505	14628	18	19	male	AQ	5	muerto
6	6	0.017643971368670464	4338	18	19	male	AQ	4	conocido
7	7	0.014145799912512302	9792	18	19	male	AQ	3	malo
8	8	0.012011495418846607	16749	18	19	male	AQ	2	activo
9	9	0.011556172743439674	16479	18	19	male	AQ	1	perdido
0	0	0.0542808473110199	16647	19	19	male	AQ	10	cierto
1	1	0.033031780272722244	9792	19	19	male	AQ	9	malo
2	2	0.029011886566877365	13900	19	19	male	AQ	8	buen
3	3	0.02200416289269924	16479	19	19	male	AQ	7	perdido
4	4	0.019472254440188408	14628	19	19	male	AQ	6	muerto
5	5	0.015545153990387917	13715	19	19	male	AQ	5	necesario
6	6	0.01460975594818592	10383	19	19	male	NC	4	karlsruhe
7	7	0.014421381987631321	119	19	19	male	Fe	3	¿
8	8	0.013806539587676525	4338	19	19	male	AQ	2	conocido
9	9	0.01377812959253788	9511	19	19	male	NC	1	error
0	0	0.040045008063316345	14628	20	19	male	AQ	10	muerto
1	1	0.03287050500512123	16647	20	19	male	AQ	9	cierto
2	2	0.029512867331504822	4338	20	19	male	AQ	8	conocido
3	3	0.02944929711520672	119	20	19	male	Fe	7	¿
4	4	0.02187284268438816	13900	20	19	male	AQ	6	buen
5	5	0.01714651845395565	9163	20	19	male	AQ	5	humano
6	6	0.016097135841846466	9792	20	19	male	AQ	4	malo
7	7	0.014052977785468102	13715	20	19	male	AQ	3	necesario
8	8	0.013621932826936245	10383	20	19	male	NC	2	karlsruhe
9	9	0.013349003158509731	9075	20	19	male	AQ	1	diferente
0	0	0.030915291979908943	14628	21	19	male	AQ	10	muerto
1	1	0.02903280034661293	7746	21	19	male	AQ	9	fuerte
2	2	0.026135601103305817	119	21	19	male	Fia	8	¿
3	3	0.022751612588763237	13900	21	19	male	AQ	7	buen
4	4	0.02252855710685253	16647	21	19	male	AQ	6	cierto
5	5	0.02042814902961254	9163	21	19	male	AQ	5	humano
6	6	0.01819862611591816	8711	21	19	male	AQ	4	negro
7	7	0.016699304804205894	3003	21	19	male	AQ	3	alto
8	8	0.013402455486357212	16394	21	19	male	AQ	2	derrotado
9	9	0.010693672113120556	9792	21	19	male	AQ	1	malo
0	0	0.025875715538859367	7749	22	19	male	AQ	10	joven
1	1	0.020366553217172623	13900	22	19	male	AQ	9	buen
2	2	0.01665303483605385	13715	22	19	male	AQ	8	necesario
3	3	0.01589605212211609	10048	22	19	male	AQ	7	elegido
4	4	0.014026102609932423	119	22	19	male	Fia	6	¿
5	5	0.013242996297776699	4338	22	19	male	AQ	5	conocido
6	6	0.01321471855044365	10383	22	19	male	NC	4	karlsruhe
7	7	0.012930838391184807	16647	22	19	male	AQ	3	cierto
8	8	0.012588797137141228	10635	22	19	male	AQ	2	religioso
9	9	0.012385042384266853	9075	22	19	male	AQ	1	diferente
0	0	0.06285269558429718	9163	23	19	male	AQ	10	humano
1	1	0.033099427819252014	13900	23	19	male	AQ	9	buen
2	2	0.02254277653992176	8711	23	19	male	AQ	8	negro
3	3	0.022435227409005165	16647	23	19	male	AQ	7	cierto
4	4	0.020072218030691147	4356	23	19	male	AQ	6	igual
5	5	0.01868744008243084	7746	23	19	male	AQ	5	fuerte
6	6	0.017827941104769707	5163	23	19	male	AQ	4	vivo
7	7	0.012120611034333706	16479	23	19	male	AQ	3	perdido
8	8	0.011463422328233719	17889	23	19	male	AQ	2	secreto
9	9	0.011405251920223236	14628	23	19	male	AQ	1	muerto
0	0	0.09740618616342545	7368	24	19	male	AQ	10	antiguo
1	1	0.07750427722930908	7749	24	19	male	AQ	9	joven
2	2	0.07668757438659668	7746	24	19	male	AQ	8	fuerte
3	3	0.06368928402662277	16780	24	19	male	AQ	7	cercano
4	4	0.06295862793922424	1072	24	19	male	AQ	6	grande
5	5	0.039561573415994644	3003	24	19	male	AQ	5	alto
6	6	0.03815557807683945	1693	24	19	male	AQ	4	importante
7	7	0.038061704486608505	4338	24	19	male	AQ	3	conocido
8	8	0.031016748398542404	15342	24	19	male	AQ	2	brillante
9	9	0.013783406466245651	1068	24	19	male	AQ	1	gran
0	0	0.12031284719705582	7746	25	19	male	AQ	10	fuerte
1	1	0.11107854545116425	7368	25	19	male	AQ	9	antiguo
2	2	0.05806978791952133	1072	25	19	male	AQ	8	grande
3	3	0.05208997428417206	1693	25	19	male	AQ	7	importante
4	4	0.050203148275613785	16716	25	19	male	AQ	6	duro
5	5	0.0384974479675293	3003	25	19	male	AQ	5	alto
6	6	0.0271003395318985	16780	25	19	male	AQ	4	cercano
7	7	0.022942649200558662	4338	25	19	male	AQ	3	conocido
8	8	0.02097649872303009	6846	25	19	male	AQ	2	famoso
9	9	0.015250486321747303	15342	25	19	male	AQ	1	brillante
0	0	0.2128041386604309	7749	26	19	male	AQ	10	joven
1	1	0.14018195867538452	7368	26	19	male	AQ	9	antiguo
2	2	0.09155455231666565	16780	26	19	male	AQ	8	cercano
3	3	0.08169547468423843	1072	26	19	male	AQ	7	grande
4	4	0.03660472854971886	1693	26	19	male	AQ	6	importante
5	5	0.03459922969341278	7746	26	19	male	AQ	5	fuerte
6	6	0.03310198709368706	3003	26	19	male	AQ	4	alto
7	7	0.029073383659124374	4338	26	19	male	AQ	3	conocido
8	8	0.01846647821366787	15342	26	19	male	AQ	2	brillante
9	9	0.01211212482303381	1068	26	19	male	AQ	1	gran
0	0	0.22721517086029053	7749	27	19	male	AQ	10	joven
1	1	0.13347536325454712	7368	27	19	male	AQ	9	antiguo
2	2	0.13159450888633728	16780	27	19	male	AQ	8	cercano
3	3	0.06109834462404251	1072	27	19	male	AQ	7	grande
4	4	0.03950980305671692	7746	27	19	male	AQ	6	fuerte
5	5	0.038579102605581284	4338	27	19	male	AQ	5	conocido
6	6	0.02523835375905037	3003	27	19	male	AQ	4	alto
7	7	0.01873147487640381	1693	27	19	male	AQ	3	importante
8	8	0.014266225509345531	15342	27	19	male	AQ	2	brillante
9	9	0.00950510986149311	1068	27	19	male	AQ	1	gran
0	0	0.14284120500087738	7746	28	19	male	AQ	10	fuerte
1	1	0.06481296569108963	7368	28	19	male	AQ	9	antiguo
2	2	0.0639301985502243	1072	28	19	male	AQ	8	grande
3	3	0.0474429652094841	3003	28	19	male	AQ	7	alto
4	4	0.0388883575797081	16780	28	19	male	AQ	6	cercano
5	5	0.03446907922625542	1693	28	19	male	AQ	5	importante
6	6	0.02990378998219967	15342	28	19	male	AQ	4	brillante
7	7	0.02941320464015007	16716	28	19	male	AQ	3	duro
8	8	0.01942259445786476	9362	28	19	male	AQ	2	sven
9	9	0.017139006406068802	7749	28	19	male	AQ	1	joven
0	0	0.16500581800937653	7749	29	19	male	AQ	10	joven
1	1	0.13558129966259003	7368	29	19	male	AQ	9	antiguo
2	2	0.07494118809700012	3003	29	19	male	AQ	8	alto
3	3	0.05765025317668915	16780	29	19	male	AQ	7	cercano
4	4	0.054599031805992126	1693	29	19	male	AQ	6	importante
5	5	0.04377680644392967	4338	29	19	male	AQ	5	conocido
6	6	0.04224630072712898	15342	29	19	male	AQ	4	brillante
7	7	0.024656975641846657	1072	29	19	male	AQ	3	grande
8	8	0.02235162816941738	7746	29	19	male	AQ	2	fuerte
9	9	0.016968632116913795	16749	29	19	male	AQ	1	activo
0	0	0.1201910451054573	3003	30	19	male	AQ	10	alto
1	1	0.09349871426820755	7368	30	19	male	AQ	9	antiguo
2	2	0.07230892777442932	1693	30	19	male	AQ	8	importante
3	3	0.0710233747959137	7749	30	19	male	AQ	7	joven
4	4	0.05290189012885094	7746	30	19	male	AQ	6	fuerte
5	5	0.04698586463928223	1072	30	19	male	AQ	5	grande
6	6	0.043051984161138535	16780	30	19	male	AQ	4	cercano
7	7	0.039814598858356476	4338	30	19	male	AQ	3	conocido
8	8	0.037641461938619614	15342	30	19	male	AQ	2	brillante
9	9	0.01986696943640709	16749	30	19	male	AQ	1	activo
0	0	0.1004088744521141	3003	31	19	male	AQ	10	alto
1	1	0.09084778279066086	7368	31	19	male	AQ	9	antiguo
2	2	0.06814535707235336	1693	31	19	male	AQ	8	importante
3	3	0.055217113345861435	7746	31	19	male	AQ	7	fuerte
4	4	0.05432078242301941	1072	31	19	male	AQ	6	grande
5	5	0.046383120119571686	16780	31	19	male	AQ	5	cercano
6	6	0.03296764940023422	4338	31	19	male	AQ	4	conocido
7	7	0.027418678626418114	10821	31	19	male	AQ	3	probable
8	8	0.02597731538116932	14254	31	19	male	AQ	2	potente
9	9	0.018367767333984375	16749	31	19	male	AQ	1	activo
0	0	0.14358332753181458	7368	32	19	male	AQ	10	antiguo
1	1	0.08878832310438156	7749	32	19	male	AQ	9	joven
2	2	0.06747197359800339	1693	32	19	male	AQ	8	importante
3	3	0.05874776467680931	3003	32	19	male	AQ	7	alto
4	4	0.05741008371114731	4338	32	19	male	AQ	6	conocido
5	5	0.048302385956048965	16780	32	19	male	AQ	5	cercano
6	6	0.04017375409603119	7746	32	19	male	AQ	4	fuerte
7	7	0.034745775163173676	15342	32	19	male	AQ	3	brillante
8	8	0.033670175820589066	1072	32	19	male	AQ	2	grande
9	9	0.021184701472520828	6846	32	19	male	AQ	1	famoso
0	0	0.15095403790473938	3003	33	19	male	AQ	10	alto
1	1	0.1106300801038742	7746	33	19	male	AQ	9	fuerte
2	2	0.10871359705924988	7368	33	19	male	AQ	8	antiguo
3	3	0.05536383390426636	16780	33	19	male	AQ	7	cercano
4	4	0.04994098097085953	1693	33	19	male	AQ	6	importante
5	5	0.03723835200071335	1072	33	19	male	AQ	5	grande
6	6	0.03602517396211624	7749	33	19	male	AQ	4	joven
7	7	0.028580674901604652	14254	33	19	male	AQ	3	potente
8	8	0.0191749669611454	15342	33	19	male	AQ	2	brillante
9	9	0.016888123005628586	4338	33	19	male	AQ	1	conocido
0	0	0.14278946816921234	3003	34	19	male	AQ	10	alto
1	1	0.13920322060585022	7749	34	19	male	AQ	9	joven
2	2	0.09807731956243515	7368	34	19	male	AQ	8	antiguo
3	3	0.061355557292699814	16780	34	19	male	AQ	7	cercano
4	4	0.04565231502056122	1693	34	19	male	AQ	6	importante
5	5	0.03259725496172905	15342	34	19	male	AQ	5	brillante
6	6	0.028099676594138145	7746	34	19	male	AQ	4	fuerte
7	7	0.023609058931469917	1072	34	19	male	AQ	3	grande
8	8	0.02032487466931343	4338	34	19	male	AQ	2	conocido
9	9	0.016172152012586594	16749	34	19	male	AQ	1	activo
0	0	0.10865824669599533	7746	35	19	male	AQ	10	fuerte
1	1	0.08235972374677658	1072	35	19	male	AQ	9	grande
2	2	0.07826665788888931	16780	35	19	male	AQ	8	cercano
3	3	0.06794473528862	7368	35	19	male	AQ	7	antiguo
4	4	0.04745284095406532	1693	35	19	male	AQ	6	importante
5	5	0.047323185950517654	7749	35	19	male	AQ	5	joven
6	6	0.026594551280140877	3003	35	19	male	AQ	4	alto
7	7	0.021621424704790115	4338	35	19	male	AQ	3	conocido
8	8	0.014670975506305695	9362	35	19	male	AQ	2	sven
9	9	0.01406300999224186	1068	35	19	male	AQ	1	gran
0	0	0.07048898935317993	11367	36	19	male	AQ	10	independiente
1	1	0.020265186205506325	117	36	19	male	NC	9	»
2	2	0.012965935282409191	5671	36	19	male	Fz	8	##²
3	3	0.010626875795423985	15884	36	19	male	AQ	7	ganador
4	4	0.008666994981467724	3618	36	19	male	Fz	6	##ί
5	5	0.006619734689593315	13575	36	19	male	NC	5	vencedor
6	6	0.005967217031866312	3733	36	19	male	NC	4	artista
7	7	0.005713829770684242	2552	36	19	male	NC	3	autor
8	8	0.005437741056084633	4356	36	19	male	AQ	2	igual
9	9	0.0054365587420761585	5638	36	19	male	NC	1	compositor
0	0	0.015738293528556824	10119	37	19	male	NC	10	alcohol
1	1	0.014734683558344841	8711	37	19	male	AQ	9	negro
2	2	0.011404947377741337	9340	37	19	male	AQ	8	sencillo
3	3	0.01088408287614584	4356	37	19	male	AQ	7	igual
4	4	0.010762774385511875	11367	37	19	male	AQ	6	independiente
5	5	0.010578491725027561	117	37	19	male	NC	5	»
6	6	0.010269793681800365	13900	37	19	male	AQ	4	buen
7	7	0.008516061119735241	4213	37	19	male	AQ	3	mejor
8	8	0.008380059152841568	11428	37	19	male	AQ	2	buena
9	9	0.008097806014120579	7746	37	19	male	AQ	1	fuerte
0	0	0.07350428402423859	11976	38	19	male	NC	10	sacerdote
1	1	0.06777970492839813	10635	38	19	male	AQ	9	religioso
2	2	0.0346895232796669	10405	38	19	male	NC	8	periodista
3	3	0.025653399527072906	8428	38	19	male	NC	7	futbolista
4	4	0.021251844242215157	5638	38	19	male	NC	6	compositor
5	5	0.019686980172991753	5292	38	19	male	NC	5	escritor
6	6	0.014907035045325756	13716	38	19	male	NC	4	arquitecto
7	7	0.01352015882730484	7121	38	19	male	NC	3	pintor
8	8	0.012716175056993961	11367	38	19	male	AQ	2	independiente
9	9	0.012378801591694355	10075	38	19	male	NC	1	historiador
0	0	0.029468592256307602	11976	39	19	male	NC	10	sacerdote
1	1	0.01769832894206047	10635	39	19	male	AQ	9	religioso
2	2	0.011893699876964092	4460	39	19	male	NC	8	rey
3	3	0.011306031607091427	8428	39	19	male	NC	7	futbolista
4	4	0.010254555381834507	10393	39	19	male	AQ	6	nacido
5	5	0.00947527028620243	7983	39	19	male	AQ	5	maestro
6	6	0.008605892769992352	15531	39	19	male	AQ	4	casado
7	7	0.008578544482588768	3932	39	19	male	AQ	3	menor
8	8	0.008309770375490189	5638	39	19	male	NC	2	compositor
9	9	0.007883455604314804	13757	39	19	male	NC	1	obispo
0	0	0.030513200908899307	4356	40	19	male	AQ	10	igual
1	1	0.01816451922059059	117	40	19	male	NC	9	»
2	2	0.010718523524701595	4138	40	19	male	NC	8	amor
3	3	0.008945230394601822	7587	40	19	male	NC	7	amigo
4	4	0.00808749534189701	11428	40	19	male	AQ	6	buena
5	5	0.007662579417228699	4213	40	19	male	AQ	5	mejor
6	6	0.0074113463051617146	8435	40	19	male	AQ	4	fiel
7	7	0.006857480388134718	12376	40	19	male	AQ	3	santo
8	8	0.006318708416074514	6190	40	19	male	RG	2	mucho
9	9	0.006046481430530548	9340	40	19	male	AQ	1	sencillo
0	0	0.0733625739812851	11367	41	19	male	AQ	10	independiente
1	1	0.06870248913764954	7232	41	19	male	AQ	9	titular
2	2	0.03165275976061821	3800	41	19	male	NC	8	profesor
3	3	0.02374318055808544	5671	41	19	male	Fz	7	##²
4	4	0.02159152552485466	16743	41	19	male	AQ	6	docente
5	5	0.017874592915177345	15891	41	19	male	NC	5	rector
6	6	0.012053431011736393	7983	41	19	male	NC	4	maestro
7	7	0.01107244286686182	16749	41	19	male	AQ	3	activo
8	8	0.010181752033531666	117	41	19	male	NC	2	»
9	9	0.009960776194930077	10405	41	19	male	NC	1	periodista
0	0	0.11606165766716003	7983	42	19	male	NC	10	maestro
1	1	0.038304563611745834	11367	42	19	male	AQ	9	independiente
2	2	0.025962213054299355	10635	42	19	male	AQ	8	religioso
3	3	0.01723451539874077	16749	42	19	male	AQ	7	activo
4	4	0.0151091692969203	117	42	19	male	NC	6	»
5	5	0.015034090727567673	5638	42	19	male	NC	5	compositor
6	6	0.01376203540712595	11976	42	19	male	NC	4	sacerdote
7	7	0.011449271813035011	13716	42	19	male	NC	3	arquitecto
8	8	0.011419414542615414	3618	42	19	male	Fz	2	##ί
9	9	0.011138837784528732	5671	42	19	male	Fz	1	##²
0	0	0.04579513520002365	11367	43	19	male	AQ	10	independiente
1	1	0.02910102717578411	10259	43	19	male	AQ	9	productor
2	2	0.0208940040320158	13575	43	19	male	NC	8	vencedor
3	3	0.01850331388413906	15884	43	19	male	AQ	7	ganador
4	4	0.013725746423006058	117	43	19	male	NC	6	»
5	5	0.012905462644994259	14628	43	19	male	AQ	5	muerto
6	6	0.01289637666195631	13231	43	19	male	NC	4	dinero
7	7	0.012516004033386707	16749	43	19	male	AQ	3	activo
8	8	0.011479636654257774	4356	43	19	male	AQ	2	igual
9	9	0.010731581598520279	9792	43	19	male	AQ	1	malo
0	0	0.04203275591135025	11367	44	19	male	AQ	10	independiente
1	1	0.029911914840340614	7232	44	19	male	NC	9	titular
2	2	0.027607308700680733	7246	44	19	male	NC	8	doctor
