	index	score	token	sentence	model	dimension	pos_tag	rsv	word
1	1	0.03745931759476662	3849	10	12	male	AQ	9	excelente
2	2	0.015287802554666996	7074	10	12	male	AQ	8	positivo
3	3	0.013351055793464184	8405	10	12	male	AQ	7	tranquilo
4	4	0.010194871574640274	7952	10	12	male	AQ	6	inteligente
5	5	0.009780125692486763	11841	10	12	male	AQ	5	lindo
6	6	0.008158558048307896	8553	10	12	male	AQ	4	hermoso
7	7	0.008044452406466007	18543	10	12	male	AQ	3	exigente
8	8	0.0075712306424975395	4120	10	12	male	AQ	2	perfecto
9	9	0.007108756341040134	2843	10	12	male	AQ	1	fuerte
0	0	0.015724625438451767	404	11	12	male	Z	10	1
1	1	0.01486986130475998	10334	11	12	male	AQ	9	curioso
2	2	0.014128482900559902	413	11	12	male	Z	8	2
3	3	0.013637072406709194	3849	11	12	male	AQ	7	excelente
4	4	0.010621711611747742	2014	11	12	male	AQ	6	fácil
5	5	0.008825411088764668	295	11	12	male	DA	5	el
6	6	0.007646381855010986	4120	11	12	male	AQ	4	perfecto
7	7	0.00740658026188612	16127	11	12	male	NC	3	casa
8	8	0.007275213487446308	302	11	12	male	DI	2	un
9	9	0.006734314374625683	9271	11	12	male	AQ	1	maravilloso
0	0	0.036294665187597275	6013	12	12	male	AQ	10	agradable
1	1	0.03003506362438202	7542	12	12	male	AQ	9	cómodo
2	2	0.023568183183670044	18	12	12	male	Fp	8	.
3	3	0.0177561454474926	18268	12	12	male	AQ	7	confiable
4	4	0.01688462495803833	8031	12	12	male	AQ	6	eficiente
5	5	0.015866946429014206	3849	12	12	male	AQ	5	excelente
6	6	0.014951217919588089	295	12	12	male	DA	4	el
7	7	0.012422094121575356	8405	12	12	male	AQ	3	tranquilo
8	8	0.011492290534079075	9026	12	12	male	AQ	2	amable
9	9	0.01032429188489914	622	12	12	male	PI	1	todo
0	0	0.027757635340094566	8405	13	12	male	AQ	10	tranquilo
1	1	0.013812948018312454	2562	13	12	male	AQ	9	bueno
2	2	0.011628052219748497	11841	13	12	male	AQ	8	lindo
3	3	0.011159688234329224	1262	13	12	male	PI	7	nada
4	4	0.011086668819189072	6131	13	12	male	NC	6	chico
5	5	0.011007716879248619	9026	13	12	male	AQ	5	amable
6	6	0.010826862417161465	7952	13	12	male	AQ	4	inteligente
7	7	0.010533610358834267	6013	13	12	male	AQ	3	agradable
8	8	0.009469058364629745	5483	13	12	male	NC	2	promedio
9	9	0.009222346358001232	8541	13	12	male	AQ	1	atractivo
0	0	0.03391444683074951	622	14	12	male	PI	10	todo
1	1	0.030866265296936035	24462	14	12	male	AQ	9	equilibrado
2	2	0.02885889820754528	293	14	12	male	CS	8	que
3	3	0.018113458529114723	2562	14	12	male	AQ	7	bueno
4	4	0.015816673636436462	11841	14	12	male	AQ	6	lindo
5	5	0.014305726625025272	532	14	12	male	CC	5	pero
6	6	0.014062196016311646	8405	14	12	male	AQ	4	tranquilo
7	7	0.013286573812365532	41237	14	12	male	AQ	3	sereno
8	8	0.010113966651260853	6375	14	12	male	AQ	2	complejo
9	9	0.00971401110291481	7216	14	12	male	AQ	1	elegante
0	0	0.027529899030923843	622	15	12	male	PI	10	todo
1	1	0.02220931649208069	24462	15	12	male	AQ	9	equilibrado
2	2	0.020183509215712547	293	15	12	male	CS	8	que
3	3	0.01543736644089222	1262	15	12	male	PI	7	nada
4	4	0.009442141279578209	8541	15	12	male	AQ	6	atractivo
5	5	0.00875306036323309	41237	15	12	male	AQ	5	sereno
6	6	0.008317968808114529	2562	15	12	male	AQ	4	bueno
7	7	0.007494650781154633	12788	15	12	male	AQ	3	semejante
8	8	0.007272043265402317	8553	15	12	male	AQ	2	hermoso
9	9	0.006926975212991238	2619	15	12	male	AQ	1	grande
0	0	0.029126238077878952	622	16	12	male	PI	10	todo
1	1	0.018051929771900177	625	16	12	male	Z	9	3
2	2	0.017262650653719902	413	16	12	male	Z	8	2
3	3	0.016829753294587135	293	16	12	male	CS	7	que
4	4	0.0131216524168849	753	16	12	male	Z	6	4
5	5	0.012066233903169632	3561	16	12	male	AQ	5	humano
6	6	0.011512769386172295	1262	16	12	male	PI	4	nada
7	7	0.008847770281136036	3653	16	12	male	AQ	3	doble
8	8	0.008709900081157684	404	16	12	male	Z	2	1
9	9	0.008492870256304741	1022	16	12	male	PD	1	eso
0	0	0.04861446097493172	24462	17	12	male	AQ	10	equilibrado
1	1	0.04258014261722565	1216	17	12	male	VMN	9	decir
2	2	0.033329326659440994	293	17	12	male	CS	8	que
3	3	0.031609635800123215	622	17	12	male	PI	7	todo
4	4	0.026955362409353256	763	17	12	male	RG	6	bien
5	5	0.024746624752879143	8405	17	12	male	AQ	5	tranquilo
6	6	0.02145354077219963	4954	17	12	male	AQ	4	sencillo
7	7	0.019766302779316902	7216	17	12	male	AQ	3	elegante
8	8	0.01708863489329815	2282	17	12	male	AQ	2	simple
9	9	0.01527430396527052	532	17	12	male	CC	1	pero
0	0	0.10170488804578781	24462	18	12	male	AQ	10	equilibrado
1	1	0.034369900822639465	9026	18	12	male	AQ	9	amable
2	2	0.033967599272727966	7216	18	12	male	AQ	8	elegante
3	3	0.023933084681630135	2282	18	12	male	AQ	7	simple
4	4	0.020341210067272186	8541	18	12	male	AQ	6	atractivo
5	5	0.019548410549759865	11841	18	12	male	AQ	5	lindo
6	6	0.019533799961209297	22049	18	12	male	AQ	4	amables
7	7	0.019029216840863228	41237	18	12	male	AQ	3	sereno
8	8	0.018627092242240906	622	18	12	male	PI	2	todo
9	9	0.01726074330508709	14313	18	12	male	AQ	1	linda
0	0	0.03830091655254364	293	19	12	male	CS	10	que
1	1	0.02437395602464676	622	19	12	male	PI	9	todo
2	2	0.02143200859427452	12788	19	12	male	AQ	8	semejante
3	3	0.020572390407323837	8541	19	12	male	AQ	7	atractivo
4	4	0.01665637642145157	11841	19	12	male	AQ	6	lindo
5	5	0.015718499198555946	7952	19	12	male	AQ	5	inteligente
6	6	0.011801592074334621	2562	19	12	male	AQ	4	bueno
7	7	0.010564683005213737	14313	19	12	male	AQ	3	linda
8	8	0.009088012389838696	7883	19	12	male	AQ	2	rico
9	9	0.008158874697983265	1262	19	12	male	PI	1	nada
0	0	0.043120987713336945	8405	20	12	male	AQ	10	tranquilo
1	1	0.03173622861504555	6013	20	12	male	AQ	9	agradable
2	2	0.018291374668478966	293	20	12	male	CS	8	que
3	3	0.01584569551050663	2562	20	12	male	AQ	7	bueno
4	4	0.014506310224533081	7216	20	12	male	AQ	6	elegante
5	5	0.014180709607899189	11841	20	12	male	AQ	5	lindo
6	6	0.013729820027947426	7952	20	12	male	AQ	4	inteligente
7	7	0.013304898515343666	763	20	12	male	RG	3	bien
8	8	0.013237528502941132	622	20	12	male	PI	2	todo
9	9	0.013016399927437305	3849	20	12	male	AQ	1	excelente
0	0	0.07064217329025269	24462	21	12	male	AQ	10	equilibrado
1	1	0.050994351506233215	622	21	12	male	PI	9	todo
2	2	0.029850054532289505	2562	21	12	male	AQ	8	bueno
3	3	0.019613347947597504	293	21	12	male	CS	7	que
4	4	0.013260340318083763	8405	21	12	male	AQ	6	tranquilo
5	5	0.01316744089126587	6375	21	12	male	AQ	5	complejo
6	6	0.012754072435200214	1262	21	12	male	PI	4	nada
7	7	0.012335525825619698	7216	21	12	male	AQ	3	elegante
8	8	0.011289162561297417	2385	21	12	male	AQ	2	claro
9	9	0.010196458548307419	8541	21	12	male	AQ	1	atractivo
0	0	0.026828207075595856	11841	22	12	male	AQ	10	lindo
1	1	0.025626376271247864	8541	22	12	male	AQ	9	atractivo
2	2	0.02404956705868244	293	22	12	male	CS	8	que
3	3	0.02200586348772049	622	22	12	male	PI	7	todo
4	4	0.020957868546247482	8293	22	12	male	NC	6	tranquilidad
5	5	0.019160130992531776	8405	22	12	male	AQ	5	tranquilo
6	6	0.018233099952340126	24462	22	12	male	AQ	4	equilibrado
7	7	0.016796719282865524	14313	22	12	male	AQ	3	linda
8	8	0.011920532211661339	2562	22	12	male	AQ	2	bueno
9	9	0.009004553779959679	4992	22	12	male	NC	1	belleza
0	0	0.10464639961719513	293	23	12	male	CS	10	que
1	1	0.0434880293905735	8293	23	12	male	NC	9	tranquilidad
2	2	0.027527814731001854	4189	23	12	male	NC	8	paz
3	3	0.025442028418183327	622	23	12	male	PI	7	todo
4	4	0.022119831293821335	4992	23	12	male	NC	6	belleza
5	5	0.019231172278523445	12642	23	12	male	NC	5	armonía
6	6	0.016188571229577065	24462	23	12	male	AQ	4	equilibrado
7	7	0.01597801223397255	19075	23	12	male	NC	3	luminosidad
8	8	0.01323567982763052	203	23	12	male		2	
9	9	0.011350417509675026	19515	23	12	male	NC	1	sencillez
0	0	0.03330690786242485	2619	24	12	male	AQ	10	grande
1	1	0.03315257653594017	3975	24	12	male	AQ	9	rápido
2	2	0.02120271883904934	7542	24	12	male	AQ	8	cómodo
3	3	0.020848756656050682	1387	24	12	male	AQ	7	importante
4	4	0.019096437841653824	3561	24	12	male	AQ	6	humano
5	5	0.019047075882554054	18268	24	12	male	AQ	5	confiable
6	6	0.018300525844097137	7213	24	12	male	AQ	4	moderno
7	7	0.018286969512701035	7952	24	12	male	AQ	3	inteligente
8	8	0.01732008159160614	2014	24	12	male	AQ	2	fácil
9	9	0.0138617604970932	12586	24	12	male	AQ	1	creativo
0	0	0.12932002544403076	2619	25	12	male	AQ	10	grande
1	1	0.04254435375332832	3975	25	12	male	AQ	9	rápido
2	2	0.028455127030611038	2889	25	12	male	AQ	8	pequeño
3	3	0.020956896245479584	2014	25	12	male	AQ	7	fácil
4	4	0.02051391825079918	6131	25	12	male	NC	6	chico
5	5	0.01972416788339615	2655	25	12	male	AQ	5	joven
6	6	0.01717035472393036	7166	25	12	male	AQ	4	cercano
7	7	0.015823910012841225	5834	25	12	male	AQ	3	antiguo
8	8	0.015310125425457954	3561	25	12	male	AQ	2	humano
9	9	0.013146222569048405	5389	25	12	male	AQ	1	amplio
0	0	0.049981020390987396	2619	26	12	male	AQ	10	grande
1	1	0.026386896148324013	3561	26	12	male	AQ	9	humano
2	2	0.021882036700844765	1387	26	12	male	AQ	8	importante
3	3	0.020487342029809952	7213	26	12	male	AQ	7	moderno
4	4	0.016889303922653198	5834	26	12	male	AQ	6	antiguo
5	5	0.016079548746347427	7952	26	12	male	AQ	5	inteligente
6	6	0.013083979487419128	3975	26	12	male	AQ	4	rápido
7	7	0.012106508947908878	2622	26	12	male	AQ	3	seguro
8	8	0.009164026007056236	18268	26	12	male	AQ	2	confiable
9	9	0.009025247767567635	9060	26	12	male	AQ	1	débil
0	0	0.13599863648414612	2619	27	12	male	AQ	10	grande
1	1	0.044056687504053116	3561	27	12	male	AQ	9	humano
2	2	0.018239397555589676	7213	27	12	male	AQ	8	moderno
3	3	0.01625370793044567	1387	27	12	male	AQ	7	importante
4	4	0.014406909234821796	7952	27	12	male	AQ	6	inteligente
5	5	0.014133146032691002	26967	27	12	male	AQ	5	silencioso
6	6	0.011199244298040867	5834	27	12	male	AQ	4	antiguo
7	7	0.011044907383620739	2889	27	12	male	AQ	3	pequeño
8	8	0.00994894653558731	6375	27	12	male	AQ	2	complejo
9	9	0.008572505787014961	3975	27	12	male	AQ	1	rápido
0	0	0.03718749061226845	2619	28	12	male	AQ	10	grande
1	1	0.03319285064935684	5834	28	12	male	AQ	9	antiguo
2	2	0.027526238933205605	3561	28	12	male	AQ	8	humano
3	3	0.021907396614551544	7166	28	12	male	AQ	7	cercano
4	4	0.016345659270882607	22878	28	12	male	AQ	6	sabio
5	5	0.014450659975409508	5573	28	12	male	AQ	5	reciente
6	6	0.011821919120848179	1387	28	12	male	AQ	4	importante
7	7	0.011752314865589142	21497	28	12	male	AQ	3	anciano
8	8	0.011213891208171844	713	28	12	male	PN	2	dos
9	9	0.010576765984296799	7035	28	12	male	AQ	1	viejo
0	0	0.03807681053876877	7213	29	12	male	AQ	10	moderno
1	1	0.025744875892996788	2619	29	12	male	AQ	9	grande
2	2	0.02562849409878254	7542	29	12	male	AQ	8	cómodo
3	3	0.022894999012351036	18268	29	12	male	AQ	7	confiable
4	4	0.020497240126132965	3975	29	12	male	AQ	6	rápido
5	5	0.020062735304236412	2014	29	12	male	AQ	5	fácil
6	6	0.019495772197842598	2622	29	12	male	AQ	4	seguro
7	7	0.01869581639766693	8031	29	12	male	AQ	3	eficiente
8	8	0.017651772126555443	1387	29	12	male	AQ	2	importante
9	9	0.01705632545053959	11325	29	12	male	AQ	1	avanzado
0	0	0.05462457612156868	2619	30	12	male	AQ	10	grande
1	1	0.027028130367398262	3561	30	12	male	AQ	9	humano
2	2	0.024885760620236397	18268	30	12	male	AQ	8	confiable
3	3	0.0209563709795475	7213	30	12	male	AQ	7	moderno
4	4	0.02001827023923397	7952	30	12	male	AQ	6	inteligente
5	5	0.01875477470457554	3975	30	12	male	AQ	5	rápido
6	6	0.015601370483636856	1387	30	12	male	AQ	4	importante
7	7	0.01362795103341341	2014	30	12	male	AQ	3	fácil
8	8	0.01281168032437563	2622	30	12	male	AQ	2	seguro
9	9	0.012417766265571117	5834	30	12	male	AQ	1	antiguo
0	0	0.07232463359832764	2619	31	12	male	AQ	10	grande
1	1	0.03397855907678604	18268	31	12	male	AQ	9	confiable
2	2	0.03357049822807312	7213	31	12	male	AQ	8	moderno
3	3	0.02226446196436882	3975	31	12	male	AQ	7	rápido
4	4	0.016794545575976372	1387	31	12	male	AQ	6	importante
5	5	0.01591729372739792	2014	31	12	male	AQ	5	fácil
6	6	0.01567193865776062	7952	31	12	male	AQ	4	inteligente
7	7	0.015614606440067291	2622	31	12	male	AQ	3	seguro
8	8	0.0133837154135108	9342	31	12	male	AQ	2	barato
9	9	0.01236713957041502	5834	31	12	male	AQ	1	antiguo
0	0	0.051049523055553436	7213	32	12	male	AQ	10	moderno
1	1	0.04459426552057266	18268	32	12	male	AQ	9	confiable
2	2	0.028534067794680595	2619	32	12	male	AQ	8	grande
3	3	0.02520042099058628	3561	32	12	male	AQ	7	humano
4	4	0.02177431620657444	2622	32	12	male	AQ	6	seguro
5	5	0.020363811403512955	3975	32	12	male	AQ	5	rápido
6	6	0.017210237681865692	1387	32	12	male	AQ	4	importante
7	7	0.014304056763648987	7952	32	12	male	AQ	3	inteligente
8	8	0.013130897656083107	8031	32	12	male	AQ	2	eficiente
9	9	0.01290252897888422	11325	32	12	male	AQ	1	avanzado
0	0	0.04148184880614281	2619	33	12	male	AQ	10	grande
1	1	0.03588729351758957	7952	33	12	male	AQ	9	inteligente
2	2	0.03139999881386757	1387	33	12	male	AQ	8	importante
3	3	0.02899898774921894	3975	33	12	male	AQ	7	rápido
4	4	0.01952396146953106	2014	33	12	male	AQ	6	fácil
5	5	0.016129642724990845	3561	33	12	male	AQ	5	humano
6	6	0.015273990109562874	2843	33	12	male	AQ	4	fuerte
7	7	0.014685575850307941	18268	33	12	male	AQ	3	confiable
8	8	0.011010637506842613	8031	33	12	male	AQ	2	eficiente
9	9	0.0104126688092947	7213	33	12	male	AQ	1	moderno
0	0	0.03722991794347763	3975	34	12	male	AQ	10	rápido
1	1	0.021217117086052895	2014	34	12	male	AQ	9	fácil
2	2	0.021143954247236252	2619	34	12	male	AQ	8	grande
3	3	0.02096918784081936	7952	34	12	male	AQ	7	inteligente
4	4	0.018722182139754295	3561	34	12	male	AQ	6	humano
5	5	0.017576174810528755	18268	34	12	male	AQ	5	confiable
6	6	0.01641376130282879	2655	34	12	male	AQ	4	joven
7	7	0.016285965219140053	11325	34	12	male	AQ	3	avanzado
8	8	0.015942584723234177	7213	34	12	male	AQ	2	moderno
9	9	0.014635446481406689	5834	34	12	male	AQ	1	antiguo
0	0	0.04764653742313385	2619	35	12	male	AQ	10	grande
1	1	0.017858048900961876	2014	35	12	male	AQ	9	fácil
2	2	0.0169258750975132	5834	35	12	male	AQ	8	antiguo
3	3	0.016899824142456055	1387	35	12	male	AQ	7	importante
4	4	0.014625008217990398	3561	35	12	male	AQ	6	humano
5	5	0.012827561236917973	26967	35	12	male	AQ	5	silencioso
6	6	0.01268718671053648	3975	35	12	male	AQ	4	rápido
7	7	0.011998442932963371	7213	35	12	male	AQ	3	moderno
8	8	0.011553633026778698	18268	35	12	male	AQ	2	confiable
9	9	0.01080408412963152	7952	35	12	male	AQ	1	inteligente
0	0	0.007721765898168087	3991	36	12	male	AQ	10	normal
1	1	0.007612792309373617	3561	36	12	male	AQ	9	humano
2	2	0.006585803348571062	2562	36	12	male	AQ	8	bueno
3	3	0.006249255500733852	1781	36	12	male	AQ	7	natural
4	4	0.005423645488917828	8405	36	12	male	AQ	6	tranquilo
5	5	0.0052100676111876965	6013	36	12	male	AQ	5	agradable
6	6	0.005170789547264576	2655	36	12	male	AQ	4	joven
7	7	0.005163698457181454	8553	36	12	male	AQ	3	hermoso
8	8	0.004561408888548613	1778	36	12	male	NC	2	hombre
9	9	0.004036960657685995	11841	36	12	male	AQ	1	lindo
0	0	0.016368303447961807	6131	37	12	male	NC	10	chico
1	1	0.011005409993231297	2592	37	12	male	AQ	9	profesional
2	2	0.010440432466566563	1514	37	12	male	NC	8	persona
3	3	0.008746162056922913	13382	37	12	male	NC	7	administrador
4	4	0.008595447987318039	7356	37	12	male	NC	6	estudiante
5	5	0.007695935200899839	1778	37	12	male	NC	5	hombre
6	6	0.007024514954537153	1578	37	12	male	AQ	4	general
7	7	0.006372562609612942	3991	37	12	male	AQ	3	normal
8	8	0.006242640316486359	3849	37	12	male	AQ	2	excelente
9	9	0.006235705688595772	3710	37	12	male	AQ	1	responsable
0	0	0.012727301567792892	1778	38	12	male	NC	10	hombre
1	1	0.008034544996917248	1514	38	12	male	NC	9	persona
2	2	0.00723331468179822	7356	38	12	male	NC	8	estudiante
3	3	0.007014761678874493	2988	38	12	male	NC	7	padre
4	4	0.006669541355222464	3991	38	12	male	AQ	6	normal
5	5	0.006204563658684492	2592	38	12	male	AQ	5	profesional
6	6	0.006201561074703932	8142	38	12	male	AQ	4	docente
7	7	0.006143765524029732	1767	38	12	male	NC	3	familia
8	8	0.006129182409495115	2562	38	12	male	AQ	2	bueno
9	9	0.005792968440800905	4555	38	12	male	NC	1	profesor
0	0	0.009270827285945415	3991	39	12	male	AQ	10	normal
1	1	0.008577757515013218	413	39	12	male	Z	9	2
2	2	0.008412770926952362	18131	39	12	male	AQ	8	unico
3	3	0.008280807174742222	2562	39	12	male	AQ	7	bueno
4	4	0.006672083865851164	1578	39	12	male	AQ	6	general
5	5	0.00631468603387475	3849	39	12	male	AQ	5	excelente
6	6	0.006049857009202242	16189	39	12	male	AQ	4	dificil
7	7	0.0059637934900820255	404	39	12	male	Z	3	1
8	8	0.005720280576497316	359	39	12	male	RN	2	no
9	9	0.005505172535777092	2592	39	12	male	AQ	1	profesional
0	0	0.015345348045229912	413	40	12	male	Z	10	2
1	1	0.010979289188981056	1767	40	12	male	NC	9	familia
2	2	0.007612728979438543	1578	40	12	male	AQ	8	general
3	3	0.0070946901105344296	625	40	12	male	Z	7	3
4	4	0.006885448470711708	1641	40	12	male	AQ	6	personal
5	5	0.0066896057687699795	2592	40	12	male	AQ	5	profesional
6	6	0.006584075279533863	404	40	12	male	Z	4	1
7	7	0.006358623038977385	13382	40	12	male	AQ	3	administrador
8	8	0.006296499166637659	302	40	12	male	DI	2	un
9	9	0.005316219292581081	1778	40	12	male	NC	1	hombre
0	0	0.014082648791372776	4555	41	12	male	NC	10	profesor
1	1	0.013828136026859283	8142	41	12	male	AQ	9	docente
2	2	0.012460155412554741	2592	41	12	male	AQ	8	profesional
3	3	0.010095706209540367	3849	41	12	male	AQ	7	excelente
4	4	0.009995115920901299	7356	41	12	male	NC	6	estudiante
5	5	0.009300963953137398	13382	41	12	male	NC	5	administrador
6	6	0.008316809311509132	1578	41	12	male	AQ	4	general
7	7	0.0060363574884831905	7054	41	12	male	NC	3	maestro
8	8	0.005946913734078407	2562	41	12	male	AQ	2	bueno
9	9	0.0057818228378891945	1514	41	12	male	NC	1	persona
0	0	0.00712171196937561	3849	42	12	male	AQ	10	excelente
1	1	0.007024585269391537	1578	42	12	male	AQ	9	general
2	2	0.006850101985037327	2562	42	12	male	AQ	8	bueno
3	3	0.006717970594763756	7356	42	12	male	NC	7	estudiante
4	4	0.006445359904319048	13382	42	12	male	NC	6	administrador
5	5	0.005690066143870354	295	42	12	male	DA	5	el
6	6	0.0054597132839262486	2592	42	12	male	AQ	4	profesional
7	7	0.005155668128281832	1692	42	12	male	AQ	3	buena
8	8	0.005069534759968519	3991	42	12	male	AQ	2	normal
9	9	0.004890402313321829	302	42	12	male	DI	1	un
0	0	0.011116891168057919	413	43	12	male	Z	10	2
1	1	0.009841157123446465	13382	43	12	male	NC	9	administrador
2	2	0.006476894021034241	404	43	12	male	Z	8	1
3	3	0.006335361395031214	625	43	12	male	Z	7	3
4	4	0.005357674323022366	1578	43	12	male	AQ	6	general
5	5	0.005185334011912346	833	43	12	male	RN	5	no
6	6	0.005015269387513399	1641	43	12	male	AQ	4	personal
7	7	0.00499503780156374	3849	43	12	male	AQ	3	excelente
8	8	0.004761037416756153	2592	43	12	male	AQ	2	profesional
9	9	0.004591238219290972	2562	43	12	male	AQ	1	bueno
0	0	0.014228830114006996	13382	44	12	male	NC	10	administrador
1	1	0.013376058079302311	2592	44	12	male	AQ	9	profesional
2	2	0.009912736713886261	8142	44	12	male	AQ	8	docente
3	3	0.007315163034945726	4555	44	12	male	NC	7	profesor
4	4	0.0072203511372208595	7356	44	12	male	NC	6	estudiante
