	index	score	token	sentence	model	dimension	pos_tag	rsv	word
0	0	0.12785059213638306	3	4	2	male	NC	10	[unk]
1	1	0.04327438026666641	7752	4	2	male	AQ	9	japones
2	2	0.029745139181613922	7035	4	2	male	AQ	8	ingles
3	3	0.02923523262143135	8373	4	2	male	AQ	7	chino
4	4	0.025382649153470993	4124	4	2	male	AQ	6	frances
5	5	0.024636171758174896	6796	4	2	male	AQ	5	italiano
6	6	0.02295730635523796	15623	4	2	male	AQ	4	polaco
7	7	0.021615441888570786	23899	4	2	male	AQ	3	noruego
8	8	0.018635790795087814	1009	4	2	male	SP	2	de
9	9	0.017504485324025154	7422	4	2	male	AQ	1	ruso
0	0	0.04922599717974663	3	5	2	male	AQ	10	[unk]
1	1	0.043190669268369675	1827	5	2	male	AQ	9	nuevo
2	2	0.04243097081780434	1491	5	2	male	AQ	8	bueno
3	3	0.03063056990504265	1039	5	2	male	DA	7	el
4	4	0.01892697997391224	10506	5	2	male	AQ	6	feo
5	5	0.018531963229179382	1277	5	2	male	DD	5	este
6	6	0.011976881884038448	4825	5	2	male	AQ	4	grave
7	7	0.010550255887210369	21627	5	2	male	AQ	3	espantoso
8	8	0.009956853464245796	2690	5	2	male	AQ	2	alto
9	9	0.009856660850346088	4289	5	2	male	NC	1	profesor
0	0	0.26180699467658997	4808	6	2	male	NC	10	maestro
1	1	0.05407063663005829	1491	6	2	male	AQ	9	bueno
2	2	0.02826526015996933	3	6	2	male	AQ	8	[unk]
3	3	0.023934293538331985	1039	6	2	male	DA	7	el
4	4	0.019049307331442833	1011	6	2	male	NC	6	p
5	5	0.011842363514006138	1023	6	2	male	AQ	5	m
6	6	0.011819019913673401	1645	6	2	male	NC	4	dios
7	7	0.011528651230037212	1277	6	2	male	DD	3	este
8	8	0.011473141610622406	6910	6	2	male	PX	2	suyo
9	9	0.010682268999516964	14195	6	2	male	AQ	1	sabio
0	0	0.09307923913002014	1491	7	2	male	AQ	10	bueno
1	1	0.03583217039704323	1039	7	2	male	DA	9	el
2	2	0.02613731101155281	5556	7	2	male	AQ	8	excelente
3	3	0.02424606680870056	3	7	2	male	AQ	7	[unk]
4	4	0.02040225826203823	1277	7	2	male	DD	6	este
5	5	0.01815103366971016	13640	7	2	male	AQ	5	barato
6	6	0.016860518604516983	9151	7	2	male	AQ	4	positivo
7	7	0.013714701868593693	5799	7	2	male	AQ	3	negativo
8	8	0.011218610219657421	2245	7	2	male	AQ	2	buena
9	9	0.011152648366987705	11660	7	2	male	AQ	1	atractivo
0	0	0.07866229861974716	1491	8	2	male	AQ	10	bueno
1	1	0.03300636634230614	1039	8	2	male	DA	9	el
2	2	0.02810903824865818	3	8	2	male	AQ	8	[unk]
3	3	0.023714786395430565	3104	8	2	male	NC	7	doctor
4	4	0.020520208403468132	5556	8	2	male	AQ	6	excelente
5	5	0.019296836107969284	2208	8	2	male	AQ	5	importante
6	6	0.019098449498414993	11095	8	2	male	AQ	4	guapo
7	7	0.01759742759168148	6420	8	2	male	AQ	3	paciente
8	8	0.016637681052088737	2570	8	2	male	AQ	2	real
9	9	0.014855153858661652	9111	8	2	male	AQ	1	urgente
0	0	0.11061915755271912	1039	9	2	male	DA	10	el
1	1	0.03755008429288864	3	9	2	male	AQ	9	[unk]
2	2	0.03572531417012215	1510	9	2	male	DD	8	ese
3	3	0.03557317331433296	1277	9	2	male	DD	7	este
4	4	0.034716926515102386	1491	9	2	male	AQ	6	bueno
5	5	0.027807291597127914	1252	9	2	male	PP	5	yo
6	6	0.025656653568148613	10090	9	2	male	AQ	4	gordo
7	7	0.019802549853920937	9304	9	2	male	AQ	3	mio
8	8	0.01903800666332245	1008	9	2	male	Fp	2	.
9	9	0.013406169600784779	4014	9	2	male	AQ	1	malo
0	0	0.08855471014976501	9151	10	2	male	AQ	10	positivo
1	1	0.05663038417696953	3	10	2	male	AQ	9	[unk]
2	2	0.051759373396635056	1491	10	2	male	AQ	8	bueno
3	3	0.03452267497777939	14903	10	2	male	NC	7	alumno
4	4	0.020428743213415146	1039	10	2	male	DA	6	el
5	5	0.014966198243200779	12072	10	2	male	AQ	5	indispensable
6	6	0.01496298797428608	4808	10	2	male	AQ	4	maestro
7	7	0.014398673549294472	2208	10	2	male	AQ	3	importante
8	8	0.012558620423078537	1011	10	2	male	NC	2	p
9	9	0.012509534135460854	8078	10	2	male	AQ	1	activo
0	0	0.08125922828912735	3	11	2	male	AQ	10	[unk]
1	1	0.07609488815069199	1491	11	2	male	AQ	9	bueno
2	2	0.0398227758705616	1008	11	2	male	Fp	8	.
3	3	0.03861674293875694	11336	11	2	male	NC	7	vecino
4	4	0.035312432795763016	1039	11	2	male	DA	6	el
5	5	0.024960702285170555	6495	11	2	male	AQ	5	agradable
6	6	0.021091969683766365	6769	11	2	male	AQ	4	lindo
7	7	0.017233218997716904	3368	11	2	male	AQ	3	genial
8	8	0.012194615788757801	6525	11	2	male	AQ	2	gracioso
9	9	0.01134368497878313	11095	11	2	male	AQ	1	guapo
0	0	0.2516461908817291	3	12	2	male	NC	10	[unk]
1	1	0.03553051874041557	1139	12	2	male	Fg	9	-
2	2	0.0331573523581028	1041	12	2	male	CS	8	que
3	3	0.030895765870809555	1008	12	2	male	Fp	7	.
4	4	0.027910228818655014	2368	12	2	male	AQ	6	posible
5	5	0.02443576045334339	1039	12	2	male	DA	5	el
6	6	0.02181294746696949	1012	12	2	male	SP	4	a
7	7	0.02112492546439171	1277	12	2	male	DD	3	este
8	8	0.01772831380367279	1135	12	2	male	Fpt	2	)
9	9	0.016509560868144035	1149	12	2	male	DD	1	esta
0	0	0.09126674383878708	1491	13	2	male	AQ	10	bueno
1	1	0.043559636920690536	3121	13	2	male	AQ	9	fuerte
2	2	0.03226355090737343	6495	13	2	male	AQ	8	agradable
3	3	0.02830619551241398	6910	13	2	male	DP	7	suyo
4	4	0.025597402825951576	6391	13	2	male	AQ	6	amable
5	5	0.024630261585116386	5524	13	2	male	AQ	5	interesante
6	6	0.02402285858988762	10248	13	2	male	AQ	4	razonable
7	7	0.023380901664495468	5477	13	2	male	AQ	3	divertido
8	8	0.022598378360271454	6460	13	2	male	AQ	2	inteligente
9	9	0.017881834879517555	3557	13	2	male	AQ	1	popular
0	0	0.16577109694480896	1039	14	2	male	DA	10	el
1	1	0.08204339444637299	3	14	2	male	NC	9	[unk]
2	2	0.04983748868107796	1277	14	2	male	DD	8	este
3	3	0.01822151429951191	1491	14	2	male	AQ	7	bueno
4	4	0.016071360558271408	16927	14	2	male	NC	6	hembra
5	5	0.015032871626317501	1008	14	2	male	Fp	5	.
6	6	0.010946882888674736	13272	14	2	male	AQ	4	christian
7	7	0.010636154562234879	1252	14	2	male	PP	3	yo
8	8	0.010382815264165401	1811	14	2	male	PI	2	otro
9	9	0.010323422029614449	1512	14	2	male	PP	1	ella
0	0	0.12397966533899307	1039	15	2	male	DA	10	el
1	1	0.04794524237513542	1491	15	2	male	AQ	9	bueno
2	2	0.040014468133449554	3	15	2	male	NC	8	[unk]
3	3	0.019912464544177055	8877	15	2	male	AQ	7	sospechoso
4	4	0.017251433804631233	5524	15	2	male	AQ	6	interesante
5	5	0.014842307195067406	4293	15	2	male	AQ	5	diferente
6	6	0.013367973268032074	4777	15	2	male	AQ	4	perfecto
7	7	0.011879803612828255	4899	15	2	male	AQ	3	capaz
8	8	0.011542072519659996	4783	15	2	male	AQ	2	normal
9	9	0.011528397910296917	3638	15	2	male	AQ	1	conocido
0	0	0.07448475062847137	3840	16	2	male	RG	10	asi
1	1	0.05734969303011894	3121	16	2	male	AQ	9	fuerte
2	2	0.05706321820616722	1008	16	2	male	Fp	8	.
3	3	0.033914078027009964	1491	16	2	male	AQ	7	bueno
4	4	0.03133609518408775	1039	16	2	male	DA	6	el
5	5	0.028387149795889854	3293	16	2	male	RG	5	bastante
6	6	0.027845235541462898	7752	16	2	male	AQ	4	japones
7	7	0.0170610249042511	2401	16	2	male	AQ	3	igual
8	8	0.016101790592074394	1510	16	2	male	DD	2	ese
9	9	0.015313194133341312	17683	16	2	male	AQ	1	gentil
0	0	0.048588186502456665	1039	17	2	male	DA	10	el
1	1	0.048201706260442734	3416	17	2	male	AQ	9	feliz
2	2	0.04308050498366356	1008	17	2	male	Fp	8	.
3	3	0.03148973733186722	3	17	2	male	NC	7	[unk]
4	4	0.02514755167067051	4293	17	2	male	AQ	6	diferente
5	5	0.02040490321815014	6391	17	2	male	AQ	5	amable
6	6	0.01358973141759634	1491	17	2	male	AQ	4	bueno
7	7	0.0116932587698102	6910	17	2	male	PX	3	suyo
8	8	0.011606510728597641	6495	17	2	male	AQ	2	agradable
9	9	0.009553449228405952	4899	17	2	male	AQ	1	capaz
0	0	0.13055911660194397	1039	18	2	male	DA	10	el
1	1	0.046608880162239075	1008	18	2	male	Fp	9	.
2	2	0.028113536536693573	3	18	2	male	NC	8	[unk]
3	3	0.027069831266999245	1252	18	2	male	PP	7	yo
4	4	0.021494470536708832	1277	18	2	male	DD	6	este
5	5	0.01886766217648983	1491	18	2	male	AQ	5	bueno
6	6	0.017949406057596207	3638	18	2	male	AQ	4	conocido
7	7	0.017387274652719498	3416	18	2	male	AQ	3	feliz
8	8	0.015339907258749008	4293	18	2	male	AQ	2	diferente
9	9	0.015068534761667252	4777	18	2	male	AQ	1	perfecto
0	0	0.16639626026153564	1039	19	2	male	DA	10	el
1	1	0.07074303179979324	1277	19	2	male	DD	9	este
2	2	0.07020026445388794	3	19	2	male	NC	8	[unk]
3	3	0.01647316664457321	1044	19	2	male	DI	7	un
4	4	0.015205882489681244	1614	19	2	male	PI	6	uno
5	5	0.013431870378553867	1811	19	2	male	PI	5	otro
6	6	0.013392884284257889	1117	19	2	male	AQ	4	j
7	7	0.01299089565873146	1491	19	2	male	AQ	3	bueno
8	8	0.01211516559123993	1012	19	2	male	SP	2	a
9	9	0.010949608869850636	1252	19	2	male	PP	1	yo
0	0	0.07232386618852615	6420	20	2	male	AQ	10	paciente
1	1	0.03802650049328804	1491	20	2	male	AQ	9	bueno
2	2	0.03664303943514824	1008	20	2	male	Fp	8	.
3	3	0.03653577342629433	10248	20	2	male	AQ	7	razonable
4	4	0.03643479943275452	15099	20	2	male	AQ	6	compatible
5	5	0.03497837483882904	1544	20	2	male	AQ	5	mejor
6	6	0.03343387693166733	5556	20	2	male	AQ	4	excelente
7	7	0.029079729691147804	6391	20	2	male	AQ	3	amable
8	8	0.015630561858415604	3121	20	2	male	AQ	2	fuerte
9	9	0.014984359964728355	23491	20	2	male	AQ	1	optimista
0	0	0.09775951504707336	1008	21	2	male	Fp	10	.
1	1	0.05794413387775421	1039	21	2	male	DA	9	el
2	2	0.03138687461614609	22804	21	2	male	AQ	8	rudo
3	3	0.027232017368078232	1491	21	2	male	AQ	7	bueno
4	4	0.02558181807398796	4293	21	2	male	AQ	6	diferente
5	5	0.02146439254283905	5477	21	2	male	AQ	5	divertido
6	6	0.021088212728500366	3121	21	2	male	AQ	4	fuerte
7	7	0.019573375582695007	3416	21	2	male	AQ	3	feliz
8	8	0.01738017424941063	3557	21	2	male	AQ	2	popular
9	9	0.016034210100769997	1252	21	2	male	PP	1	yo
0	0	0.09053999930620193	1039	22	2	male	DA	10	el
1	1	0.08923054486513138	3	22	2	male	NC	9	[unk]
2	2	0.04233499616384506	1277	22	2	male	DD	8	este
3	3	0.0376606360077858	1012	22	2	male	NC	7	a
4	4	0.024666471406817436	6910	22	2	male	DP	6	suyo
5	5	0.02434142865240574	1117	22	2	male	AQ	5	j
6	6	0.018017340451478958	1008	22	2	male	Fp	4	.
7	7	0.017122935503721237	13843	22	2	male	AQ	3	ejemplar
8	8	0.012719359248876572	1811	22	2	male	PI	2	otro
9	9	0.010859278030693531	1121	22	2	male	NC	1	i
0	0	0.1791708916425705	6495	23	2	male	AQ	10	agradable
1	1	0.15852785110473633	6391	23	2	male	AQ	9	amable
2	2	0.04295575991272926	1491	23	2	male	AQ	8	bueno
3	3	0.042630746960639954	3309	23	2	male	PP	7	ud
4	4	0.030583875253796577	5524	23	2	male	AQ	6	interesante
5	5	0.02640271745622158	1652	23	2	male	PP	5	usted
6	6	0.024950049817562103	3293	23	2	male	RG	4	bastante
7	7	0.021665778011083603	1008	23	2	male	Fp	3	.
8	8	0.01891518570482731	10248	23	2	male	AQ	2	razonable
9	9	0.014316490851342678	5477	23	2	male	AQ	1	divertido
0	0	0.2405311018228531	1009	24	2	male	SP	10	de
1	1	0.09094580262899399	3	24	2	male	AQ	9	[unk]
2	2	0.0286250077188015	1008	24	2	male	Fp	8	.
3	3	0.014728779904544353	1040	24	2	male	CC	7	y
4	4	0.012507892213761806	1147	24	2	male	Fpa	6	(
5	5	0.012449781410396099	1019	24	2	male	Fc	5	,
6	6	0.012124915607273579	7752	24	2	male	AQ	4	japones
7	7	0.011653563939034939	1068	24	2	male	CC	3	o
8	8	0.010987481102347374	1041	24	2	male	CS	2	que
9	9	0.01007770374417305	3207	24	2	male	AQ	1	oficial
0	0	0.07839306443929672	30957	25	2	male	AQ	10	##o
1	1	0.06641050428152084	1465	25	2	male	AQ	9	##no
2	2	0.0416657030582428	1022	25	2	male	AQ	8	##on
3	3	0.02288118377327919	30960	25	2	male	AQ	7	##r
4	4	0.022712629288434982	1043	25	2	male	AQ	6	##te
5	5	0.019335739314556122	2436	25	2	male	AQ	5	##dor
6	6	0.018168751150369644	3	25	2	male	AQ	4	[unk]
7	7	0.014564583078026772	30959	25	2	male	AQ	3	##n
8	8	0.013549067080020905	1248	25	2	male	AQ	2	##ico
9	9	0.013277617283165455	1053	25	2	male	AQ	1	##ro
0	0	0.1974867731332779	1022	26	2	male	AQ	10	##on
1	1	0.05959862843155861	30957	26	2	male	AQ	9	##o
2	2	0.04087140038609505	1053	26	2	male	AQ	8	##ro
3	3	0.03336908295750618	1213	26	2	male	AQ	7	##ero
4	4	0.028611255809664726	1049	26	2	male	AQ	6	##to
5	5	0.02854279614984989	1465	26	2	male	AQ	5	##no
6	6	0.021921033039689064	1026	26	2	male	AQ	4	##or
7	7	0.021874630823731422	30960	26	2	male	AQ	3	##r
8	8	0.01734045147895813	1248	26	2	male	AQ	2	##ico
9	9	0.01581363007426262	2436	26	2	male	AQ	1	##dor
0	0	0.09429556876420975	1022	27	2	male	AQ	10	##on
1	1	0.06865207850933075	1465	27	2	male	AQ	9	##no
2	2	0.0449582114815712	30957	27	2	male	AQ	8	##o
3	3	0.02874152362346649	2711	27	2	male	AQ	7	##imo
4	4	0.02249910682439804	3	27	2	male	AQ	6	[unk]
5	5	0.01891886442899704	1050	27	2	male	AQ	5	##do
6	6	0.01837041787803173	1053	27	2	male	AQ	4	##ro
7	7	0.018023109063506126	1082	27	2	male	AQ	3	##ado
8	8	0.01733405888080597	1049	27	2	male	AQ	2	##to
9	9	0.0163534227758646	1043	27	2	male	AQ	1	##te
0	0	0.08331578969955444	1465	28	2	male	AQ	10	##no
1	1	0.05459747835993767	30957	28	2	male	AQ	9	##o
2	2	0.029145242646336555	3	28	2	male	AQ	8	[unk]
3	3	0.02697657234966755	1248	28	2	male	AQ	7	##ico
4	4	0.026589104905724525	1049	28	2	male	AQ	6	##to
5	5	0.02389262430369854	1171	28	2	male	AQ	5	##co
6	6	0.022756556048989296	1022	28	2	male	AQ	4	##on
7	7	0.021721437573432922	2436	28	2	male	AQ	3	##dor
8	8	0.019084127619862556	1474	28	2	male	AQ	2	##ador
9	9	0.01816805824637413	1053	28	2	male	AQ	1	##ro
0	0	0.06920530647039413	1248	29	2	male	AQ	10	##ico
1	1	0.04462098330259323	4718	29	2	male	AQ	9	##logo
2	2	0.04438120499253273	30957	29	2	male	AQ	8	##o
3	3	0.03912912681698799	30960	29	2	male	AQ	7	##r
4	4	0.0380878821015358	1465	29	2	male	AQ	6	##no
5	5	0.026748767122626305	1022	29	2	male	AQ	5	##on
6	6	0.022828245535492897	1472	29	2	male	AQ	4	##ista
7	7	0.021990958601236343	3	29	2	male	AQ	3	[unk]
8	8	0.02182440087199211	1049	29	2	male	AQ	2	##to
9	9	0.018214166164398193	1026	29	2	male	AQ	1	##or
0	0	0.051366712898015976	30957	30	2	male	AQ	10	##o
1	1	0.0468488484621048	2436	30	2	male	AQ	9	##dor
2	2	0.042422279715538025	3	30	2	male	AQ	8	[unk]
3	3	0.04087153077125549	30960	30	2	male	AQ	7	##r
4	4	0.021230164915323257	1008	30	2	male	Fp	6	.
5	5	0.02040119096636772	1049	30	2	male	AQ	5	##to
6	6	0.01886804588139057	2711	30	2	male	AQ	4	##imo
7	7	0.016830701380968094	1050	30	2	male	AQ	3	##do
8	8	0.012918511405587196	4808	30	2	male	NC	2	maestro
9	9	0.011557141318917274	1022	30	2	male	AQ	1	##on
0	0	0.09326311945915222	2436	31	2	male	AQ	10	##dor
1	1	0.06993503123521805	30960	31	2	male	AQ	9	##r
2	2	0.05393960326910019	1026	31	2	male	AQ	8	##or
3	3	0.04437187686562538	30957	31	2	male	AQ	7	##o
4	4	0.022443104535341263	1043	31	2	male	AQ	6	##te
5	5	0.022353539243340492	1472	31	2	male	AQ	5	##ista
6	6	0.021987343207001686	1474	31	2	male	AQ	4	##ador
7	7	0.020932244136929512	13271	31	2	male	NC	3	vendedor
8	8	0.016761869192123413	3	31	2	male	AQ	2	[unk]
9	9	0.01636318489909172	2711	31	2	male	AQ	1	##imo
0	0	0.05657104402780533	1465	32	2	male	AQ	10	##no
1	1	0.05166373774409294	30957	32	2	male	AQ	9	##o
2	2	0.04024769365787506	1248	32	2	male	AQ	8	##ico
3	3	0.039453502744436264	4718	32	2	male	AQ	7	##logo
4	4	0.026851799339056015	30960	32	2	male	AQ	6	##r
5	5	0.019923483952879906	2436	32	2	male	AQ	5	##dor
6	6	0.017905589193105698	1008	32	2	male	Fp	4	.
7	7	0.017802990972995758	3	32	2	male	AQ	3	[unk]
8	8	0.016861964017152786	1022	32	2	male	AQ	2	##on
9	9	0.01645263470709324	3104	32	2	male	NC	1	doctor
0	0	0.06598374247550964	1465	33	2	male	AQ	10	##no
1	1	0.053389571607112885	1022	33	2	male	AQ	9	##on
2	2	0.045761819928884506	30957	33	2	male	AQ	8	##o
3	3	0.01754285953938961	30961	33	2	male	AQ	7	##i
4	4	0.015528067015111446	3	33	2	male	AQ	6	[unk]
5	5	0.014746950007975101	30960	33	2	male	AQ	5	##r
6	6	0.01383665669709444	1049	33	2	male	AQ	4	##to
7	7	0.01346233207732439	1043	33	2	male	AQ	3	##te
8	8	0.01204387191683054	1037	33	2	male	AQ	2	##in
9	9	0.011470367200672626	30956	33	2	male	AQ	1	##a
0	0	0.06342387199401855	30960	34	2	male	AQ	10	##r
1	1	0.06321131438016891	2436	34	2	male	AQ	9	##dor
2	2	0.04012304171919823	30957	34	2	male	AQ	8	##o
3	3	0.02863444574177265	1022	34	2	male	AQ	7	##on
4	4	0.02752639725804329	14903	34	2	male	NC	6	alumno
5	5	0.02299477905035019	1248	34	2	male	AQ	5	##ico
6	6	0.022670859470963478	1043	34	2	male	AQ	4	##te
7	7	0.020060017704963684	3	34	2	male	AQ	3	[unk]
8	8	0.01971711963415146	1026	34	2	male	AQ	2	##or
9	9	0.019379988312721252	1049	34	2	male	AQ	1	##to
0	0	0.057107552886009216	1465	35	2	male	AQ	10	##no
1	1	0.05681610852479935	30957	35	2	male	AQ	9	##o
2	2	0.054194461554288864	1053	35	2	male	AQ	8	##ro
3	3	0.03761053457856178	1049	35	2	male	AQ	7	##to
4	4	0.027996303513646126	1248	35	2	male	AQ	6	##ico
5	5	0.025043437257409096	3	35	2	male	AQ	5	[unk]
6	6	0.021136203780770302	30960	35	2	male	AQ	4	##r
7	7	0.018417103216052055	1213	35	2	male	AQ	3	##ero
8	8	0.01760866865515709	1008	35	2	male	Fp	2	.
9	9	0.01623481698334217	1171	35	2	male	AQ	1	##co
0	0	0.12398655712604523	3	36	2	male	NC	10	[unk]
1	1	0.014610921032726765	1041	36	2	male	CS	9	que
2	2	0.014449921436607838	15099	36	2	male	AQ	8	compatible
3	3	0.011477828025817871	1149	36	2	male	DD	7	esta
4	4	0.011409889906644821	22445	36	2	male	AQ	6	amenazada
5	5	0.010896481573581696	5343	36	2	male	CS	5	q
6	6	0.010793203487992287	1151	36	2	male	CS	4	como
7	7	0.010422325693070889	1100	36	2	male	Fe	3	""""
8	8	0.010012620128691196	1013	36	2	male	NC	2	c
9	9	0.00988160539418459	3609	36	2	male	AQ	1	segura
0	0	0.04553362354636192	12765	37	2	male	AQ	10	adulto
1	1	0.038994766771793365	3009	37	2	male	AQ	9	muerto
2	2	0.02361268922686577	7345	37	2	male	AQ	8	culpable
3	3	0.021530725061893463	6603	37	2	male	AQ	7	peligroso
4	4	0.019529420882463455	3	37	2	male	NC	6	[unk]
5	5	0.018063517287373543	20671	37	2	male	AQ	5	honrado
6	6	0.01766935922205448	10919	37	2	male	VMP	4	aceptado
7	7	0.01663808338344097	7058	37	2	male	VMP	3	adoptado
8	8	0.015428753569722176	9151	37	2	male	AQ	2	positivo
9	9	0.014778345823287964	8003	37	2	male	AQ	1	moral
0	0	0.05738799646496773	11381	38	2	male	AQ	10	desconocido
1	1	0.05658002197742462	4353	38	2	male	AQ	9	perdido
2	2	0.044262517243623734	9151	38	2	male	AQ	8	positivo
3	3	0.03973334655165672	3009	38	2	male	AQ	7	muerto
4	4	0.03911976516246796	19682	38	2	male	AQ	6	incorrecto
5	5	0.03363495320081711	13295	38	2	male	AQ	5	masculino
6	6	0.028946517035365105	21239	38	2	male	AQ	4	invertido
7	7	0.028056995943188667	5799	38	2	male	AQ	3	negativo
8	8	0.026005258783698082	7058	38	2	male	VMP	2	adoptado
9	9	0.022406456992030144	4330	38	2	male	AQ	1	correcto
0	0	0.04932701960206032	2727	39	2	male	NC	10	hermano
1	1	0.03575008362531662	3	39	2	male	NC	9	[unk]
2	2	0.031896550208330154	2401	39	2	male	AQ	8	igual
3	3	0.020211244001984596	4783	39	2	male	AQ	7	normal
4	4	0.020144566893577576	3577	39	2	male	AQ	6	superior
5	5	0.01607629470527172	12174	39	2	male	AQ	5	sagrado
6	6	0.015194465406239033	3981	39	2	male	AQ	4	familiar
7	7	0.013844115659594536	13295	39	2	male	AQ	3	masculino
8	8	0.0138091454282403	14383	39	2	male	AQ	2	divino
9	9	0.012432480230927467	17983	39	2	male	AQ	1	recto
0	0	0.09466824680566788	29332	40	2	male	AQ	10	budista
1	1	0.05654123052954674	3	40	2	male	NC	9	[unk]
2	2	0.02396344766020775	19533	40	2	male	AQ	8	homosexual
3	3	0.021281259134411812	11277	40	2	male	AQ	7	religioso
4	4	0.019361384212970734	9890	40	2	male	RG	6	tambien
5	5	0.01794544979929924	15049	40	2	male	AQ	5	mongol
6	6	0.016601908951997757	7752	40	2	male	AQ	4	japones
7	7	0.016316642984747887	3785	40	2	male	AQ	3	loco
8	8	0.014033508487045765	9844	40	2	male	AQ	2	musulman
9	9	0.012968745082616806	8167	40	2	male	AQ	1	gay
0	0	0.4047365188598633	3009	41	2	male	AQ	10	muerto
1	1	0.06483359634876251	3785	41	2	male	AQ	9	loco
2	2	0.055106326937675476	8249	41	2	male	VMP	8	asesinado
3	3	0.029080228880047798	4353	41	2	male	AQ	7	perdido
4	4	0.028929945081472397	7345	41	2	male	AQ	6	culpable
5	5	0.01900729350745678	7848	41	2	male	AQ	5	herido
6	6	0.017815183848142624	12108	41	2	male	AQ	4	destruido
7	7	0.010952414944767952	16621	41	2	male	VMP	3	ejecutado
8	8	0.00962772499769926	24818	41	2	male	AQ	2	demente
9	9	0.009184964932501316	20075	41	2	male	AQ	1	suicida
0	0	0.06979474425315857	14383	42	2	male	AQ	10	divino
1	1	0.028647666797041893	10522	42	2	male	VMP	9	cumplido
2	2	0.02780010737478733	5147	42	2	male	AQ	8	verdadero
3	3	0.027463676407933235	3009	42	2	male	AQ	7	muerto
4	4	0.021031202748417854	3	42	2	male	NC	6	[unk]
5	5	0.016857678070664406	4808	42	2	male	NC	5	maestro
6	6	0.0158742293715477	2570	42	2	male	AQ	4	real
7	7	0.015276904217898846	4353	42	2	male	AQ	3	perdido
8	8	0.01401993166655302	15226	42	2	male	AQ	2	satisfecho
9	9	0.013010996393859386	4777	42	2	male	AQ	1	perfecto
0	0	0.12172777950763702	16346	43	2	male	NC	10	comprador
1	1	0.053914934396743774	13271	43	2	male	NC	9	vendedor
2	2	0.031107986345887184	10248	43	2	male	AQ	8	razonable
3	3	0.029592575505375862	10919	43	2	male	VMP	7	aceptado
4	4	0.028698662295937538	11067	43	2	male	AQ	6	propietario
5	5	0.028004730120301247	9151	43	2	male	AQ	5	positivo
6	6	0.025218455120921135	3	43	2	male	NC	4	[unk]
7	7	0.019003983587026596	6763	43	2	male	AQ	3	conforme
8	8	0.018152708187699318	6658	43	2	male	AQ	2	efectivo
9	9	0.013955885544419289	5403	43	2	male	NC	1	cliente
0	0	0.10273722559213638	3785	44	2	male	AQ	10	loco
1	1	0.09279517084360123	3009	44	2	male	AQ	9	muerto
2	2	0.04300466924905777	4353	44	2	male	AQ	8	perdido
3	3	0.027129121124744415	6603	44	2	male	AQ	7	peligroso
4	4	0.023790782317519188	11385	44	2	male	AQ	6	ciego
5	5	0.01857203058898449	24818	44	2	male	AQ	5	demente
