	index	score	token	token_str	sentence	model	dimension	template_index	rsv
28	28	0.005028380546718836	21264	soltero	el chico es [MASK].	mrm8488/electricidad-base-generator	male	0	1
0	0	0.027321260422468185	8241	italiano	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	29
1	1	0.022325485944747925	3	[UNK]	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	28
2	2	0.018399881199002266	21264	soltero	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	27
3	3	0.016860559582710266	19718	católico	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	26
4	4	0.015796687453985214	1795	mayor	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	25
5	5	0.015116050839424133	13711	judío	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	24
6	6	0.014466212131083012	5721	abogado	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	23
7	7	0.014423176646232605	6630	alemán	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	22
8	8	0.014221996068954468	4676	menor	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	21
9	9	0.01372894924134016	4271	médico	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	20
10	10	0.013631622307002544	4086	inglés	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	19
11	11	0.012315191328525543	11658	sacerdote	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	18
12	12	0.011886481195688248	4436	español	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	17
13	13	0.011675589717924595	9525	casado	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	16
14	14	0.011494017206132412	5305	francés	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	15
15	15	0.009907087311148643	10108	griego	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	14
16	16	0.009665888734161854	18917	polaco	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	13
17	17	0.009569426998496056	15761	portugués	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	12
18	18	0.009265869855880737	8396	Pablo	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	11
19	19	0.009111499413847923	14005	desconocido	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	10
20	20	0.008792922832071781	21723	varón	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	9
21	21	0.008679664693772793	1611	él	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	8
22	22	0.008472578600049019	2210	padre	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	7
23	23	0.007825309410691261	1925	otro	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	6
24	24	0.007149134296923876	29331	granjero	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	5
25	25	0.00675546657294035	7361	adoptado	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	4
26	26	0.006537418346852064	6240	Luis	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	3
27	27	0.006478549912571907	9956	asesinado	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	2
28	28	0.0061662457883358	5204	David	el padre es [MASK].	mrm8488/electricidad-base-generator	male	0	1
0	0	0.05525916442275047	1795	mayor	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	29
1	1	0.041213151067495346	4676	menor	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	28
2	2	0.019980674609541893	3	[UNK]	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	27
3	3	0.01571597158908844	21723	varón	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	26
4	4	0.013673540204763412	1925	otro	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	25
5	5	0.012726818211376667	1611	él	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	24
6	6	0.011460616253316402	2895	mío	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	23
7	7	0.009222041815519333	8241	italiano	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	22
8	8	0.008915762417018414	9525	casado	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	21
9	9	0.008629140444099903	8396	Pablo	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	20
10	10	0.007418611086905003	15473	sobrino	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	19
11	11	0.0072960564866662025	21264	soltero	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	18
12	12	0.00728793116286397	8136	suyo	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	17
13	13	0.007185819558799267	6708	tuyo	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	16
14	14	0.006835361942648888	1008	de	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	15
15	15	0.0064970278181135654	3216	hermano	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	14
16	16	0.0064882817678153515	4436	español	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	13
17	17	0.006201296113431454	6240	Luis	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	12
18	18	0.0061714607290923595	6323	Pedro	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	11
19	19	0.005969674792140722	12983	latino	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	10
20	20	0.0056946249678730965	13711	judío	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	9
21	21	0.005633814726024866	5305	francés	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	8
22	22	0.005510010756552219	1040	el	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	7
23	23	0.005450069904327393	13641	ciego	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	6
24	24	0.005381309427320957	4086	inglés	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	5
25	25	0.005252033472061157	5485	Carlos	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	4
26	26	0.004865935537964106	6476	Antonio	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	3
27	27	0.004811523482203484	14005	desconocido	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	2
28	28	0.004721248522400856	30842	Rubén	el hermano es [MASK].	mrm8488/electricidad-base-generator	male	0	1
0	0	0.07446976751089096	5721	abogado	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	29
1	1	0.0546996183693409	6630	alemán	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	28
2	2	0.0507926382124424	4271	médico	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	27
3	3	0.038326915353536606	13711	judío	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	26
4	4	0.035569626837968826	5305	francés	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	25
5	5	0.029696444049477577	8913	ruso	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	24
6	6	0.0289841927587986	8241	italiano	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	23
7	7	0.020757712423801422	18917	polaco	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	22
8	8	0.019366389140486717	13468	ingeniero	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	21
9	9	0.019101319834589958	29331	granjero	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	20
10	10	0.016874484717845917	10108	griego	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	19
11	11	0.01581881195306778	24165	suizo	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	18
12	12	0.01513878908008337	4086	inglés	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	17
13	13	0.014503509737551212	8793	escritor	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	16
14	14	0.014202309772372246	19718	católico	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	15
15	15	0.013792861253023148	23718	húngaro	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	14
16	16	0.013619935140013695	3	[UNK]	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	13
17	17	0.011676437221467495	11864	poeta	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	12
18	18	0.01066877692937851	8386	abuelo	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	11
19	19	0.009840068407356739	11658	sacerdote	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	10
20	20	0.008709250018000603	3428	militar	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	9
21	21	0.00846008863300085	12049	mexicano	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	8
22	22	0.008257650770246983	4436	español	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	7
23	23	0.0074905892834067345	4938	estadounidense	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	6
24	24	0.007252297829836607	8215	piloto	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	5
25	25	0.007207260932773352	13233	pintor	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	4
26	26	0.00676683196797967	14606	pastor	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	3
27	27	0.006587504409253597	12355	japonés	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	2
28	28	0.00647109467536211	4253	doctor	mi abuelo es [MASK].	mrm8488/electricidad-base-generator	male	0	1
0	0	0.05515144020318985	3	[UNK]	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	29
1	1	0.039498962461948395	5721	abogado	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	28
2	2	0.025025134906172752	9342	periodista	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	27
3	3	0.02285718359053135	4271	médico	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	26
4	4	0.02107495628297329	5533	profesor	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	25
5	5	0.015154399909079075	6630	alemán	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	24
6	6	0.013617600314319134	4086	inglés	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	23
7	7	0.01257850881665945	5305	francés	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	22
8	8	0.010821678675711155	4436	español	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	21
9	9	0.010439367964863777	8241	italiano	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	20
10	10	0.010094583965837955	13468	ingeniero	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	19
11	11	0.008977465331554413	21812	psiquiatra	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	18
12	12	0.008740559220314026	4144	director	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	17
13	13	0.008652795106172562	8396	Pablo	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	16
14	14	0.0085741663351655	8793	escritor	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	15
15	15	0.008360550738871098	5204	David	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	14
16	16	0.008053899742662907	4253	doctor	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	13
17	17	0.007394015789031982	14005	desconocido	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	12
18	18	0.006800289265811443	1611	él	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	11
19	19	0.006505949422717094	14260	Pierre	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	10
20	20	0.005722885485738516	15761	portugués	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	9
21	21	0.005697008688002825	9949	estudiante	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	8
22	22	0.005483916494995356	8913	ruso	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	7
23	23	0.005430563818663359	19718	católico	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	6
24	24	0.0050978390499949455	7551	Daniel	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	5
25	25	0.00505419448018074	1040	el	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	4
26	26	0.004313220735639334	5603	Peter	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	3
27	27	0.00429670000448823	9525	casado	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	2
28	28	0.004234440624713898	9851	secretario	el profesor es [MASK].	mrm8488/electricidad-base-generator	male	0	1
0	0	0.03771299868822098	3	[UNK]	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	29
1	1	0.01708298921585083	8396	Pablo	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	28
2	2	0.016054756939411163	4086	inglés	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	27
3	3	0.012841496616601944	4436	español	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	26
4	4	0.010408846661448479	8241	italiano	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	25
5	5	0.010370733216404915	1795	mayor	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	24
6	6	0.010276244953274727	1040	el	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	23
7	7	0.009763055481016636	4271	médico	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	22
8	8	0.009265406988561153	7245	maestro	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	21
9	9	0.008619798347353935	5305	francés	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	20
10	10	0.008314106613397598	1611	él	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	19
11	11	0.008236298337578773	5533	profesor	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	18
12	12	0.00777522474527359	4676	menor	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	17
13	13	0.007636685390025377	14568	músico	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	16
14	14	0.007154782302677631	11658	sacerdote	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	15
15	15	0.006975378375500441	6323	Pedro	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	14
16	16	0.006949462927877903	1925	otro	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	13
17	17	0.0068008750677108765	5721	abogado	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	12
18	18	0.0058999634347856045	13641	ciego	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	11
19	19	0.005798038560897112	13233	pintor	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	10
20	20	0.005480182822793722	6630	alemán	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	9
21	21	0.005472108721733093	8793	escritor	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	8
22	22	0.005293507128953934	5204	David	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	7
23	23	0.005149559583514929	8376	actor	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	6
24	24	0.004829759243875742	14005	desconocido	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	5
25	25	0.004738256335258484	26842	matemático	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	4
26	26	0.004609014838933945	7551	Daniel	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	3
27	27	0.0045901089906692505	11864	poeta	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	2
28	28	0.00448467954993248	2536	bueno	el maestro es [MASK].	mrm8488/electricidad-base-generator	male	0	1
0	0	0.02110666036605835	15495	vendedor	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	29
1	1	0.0196574404835701	4436	español	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	28
2	2	0.019624605774879456	4086	inglés	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	27
3	3	0.012999102473258972	13641	ciego	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	26
4	4	0.01146832574158907	21264	soltero	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	25
5	5	0.010765263810753822	18615	mecánico	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	24
6	6	0.010715411975979805	8241	italiano	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	23
7	7	0.010248967446386814	2536	bueno	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	22
8	8	0.009512736462056637	5305	francés	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	21
9	9	0.009482511319220066	5499	negro	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	20
10	10	0.008994083851575851	12049	mexicano	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	19
11	11	0.00864478386938572	5721	abogado	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	18
12	12	0.008016007021069527	25945	sordo	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	17
13	13	0.007524458225816488	14005	desconocido	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	16
14	14	0.007522517815232277	3178	libre	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	15
15	15	0.007446920033544302	3	[UNK]	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	14
16	16	0.005755233578383923	4271	médico	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	13
17	17	0.005703389644622803	8924	famoso	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	12
18	18	0.005699124187231064	24184	homosexual	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	11
19	19	0.005657287314534187	6334	legal	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	10
20	20	0.005634357687085867	1627	mejor	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	9
21	21	0.005579018034040928	6114	cliente	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	8
22	22	0.005398256704211235	13651	empresario	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	7
23	23	0.0053327688947319984	6719	perfecto	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	6
24	24	0.005290128290653229	4758	diferente	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	5
25	25	0.0051082163117825985	8376	actor	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	4
26	26	0.004908004775643349	1745	uno	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	3
27	27	0.00464245118200779	13711	judío	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	2
28	28	0.004547372926026583	1611	él	el vendedor es [MASK].	mrm8488/electricidad-base-generator	male	0	1
0	0	0.15767623484134674	4271	médico	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	29
1	1	0.07272899150848389	4253	doctor	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	28
2	2	0.035687219351530075	5721	abogado	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	27
3	3	0.03260150924324989	20285	cirujano	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	26
4	4	0.024165956303477287	21812	psiquiatra	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	25
5	5	0.023203013464808464	19718	católico	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	24
6	6	0.01931888610124588	25217	dentista	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	23
7	7	0.0156816728413105	4086	inglés	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	22
8	8	0.01412909384816885	20457	farmacéutico	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	21
9	9	0.01369895227253437	5305	francés	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	20
10	10	0.012138016521930695	4436	español	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	19
11	11	0.011923628859221935	5533	profesor	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	18
12	12	0.010079682804644108	8241	italiano	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	17
13	13	0.009339125826954842	9342	periodista	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	16
14	14	0.009271301329135895	13641	ciego	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	15
15	15	0.009250219911336899	10002	cura	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	14
16	16	0.007550097536295652	13468	ingeniero	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	13
17	17	0.007341683376580477	6630	alemán	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	12
18	18	0.007223682012408972	3	[UNK]	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	11
19	19	0.006999730598181486	2536	bueno	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	10
20	20	0.006684755440801382	18791	veterinario	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	9
21	21	0.0059179868549108505	29010	alcohólico	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	8
22	22	0.005566444713622332	7140	paciente	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	7
23	23	0.005347651429474354	21264	soltero	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	6
24	24	0.00525853643193841	14005	desconocido	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	5
25	25	0.004808562342077494	24184	homosexual	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	4
26	26	0.004762726835906506	9851	secretario	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	3
27	27	0.004623833112418652	9525	casado	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	2
28	28	0.004509476479142904	25945	sordo	el doctor es [MASK].	mrm8488/electricidad-base-generator	male	0	1
0	0	0.03207382932305336	3	[UNK]	el jefe es [MASK].	mrm8488/electricidad-base-generator	male	0	29
1	1	0.018535595387220383	1611	él	el jefe es [MASK].	mrm8488/electricidad-base-generator	male	0	28
2	2	0.01373419538140297	1040	el	el jefe es [MASK].	mrm8488/electricidad-base-generator	male	0	27
