	index	score	token	token_str	sentence	model	dimension	template_index	rsv
4	4	0.013216325081884861	12328	 sano	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	25
5	5	0.012380684725940228	2843	 fuerte	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	24
6	6	0.012295073829591274	9548	 femenino	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	23
7	7	0.012013191357254982	2988	 padre	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	22
8	8	0.011209983378648758	2619	 grande	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	21
9	9	0.009009966626763344	3561	 humano	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	20
10	10	0.008737507276237011	20044	 violento	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	19
11	11	0.008699999190866947	3690	 diferente	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	18
12	12	0.008583508431911469	4721	 sexual	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	17
13	13	0.007968378253281116	614	 muy	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	16
14	14	0.007234683260321617	2987	 hijo	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	15
15	15	0.005642343312501907	2583	 gratis	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	14
16	16	0.005525287706404924	4120	 perfecto	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	13
17	17	0.0054342541843652725	2587	 familiar	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	12
18	18	0.005077661015093327	1064	 mujer	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	11
19	19	0.004946807865053415	2955	 difícil	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	10
20	20	0.004819386638700962	16900	 psicológico	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	9
21	21	0.004593636840581894	2227	 necesario	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	8
22	22	0.00451064296066761	1767	 familia	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	7
23	23	0.004475233610719442	2889	 pequeño	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	6
24	24	0.004458468407392502	2341	 español	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	5
25	25	0.004401414655148983	18176	 horrible	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	4
26	26	0.0042688846588134766	7353	 serio	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	3
27	27	0.004215952940285206	8518	 gay	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	2
28	28	0.004119582939893007	9060	 débil	el padre es <mask>.	bertin-project/bertin-base-stepwise	male	0	1
0	0	0.02930828183889389	2619	 grande	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	29
1	1	0.014367901720106602	2843	 fuerte	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	28
2	2	0.011491240933537483	7353	 serio	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	27
3	3	0.010483648627996445	18176	 horrible	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	26
4	4	0.009922966361045837	203	"
"	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	25
5	5	0.008216626942157745	18	.	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	24
6	6	0.0081175547093153	65	]	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	23
7	7	0.007853329181671143	5382	 duro	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	22
8	8	0.006967191584408283	614	 muy	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	21
9	9	0.0069388775154948235	263	 de	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	20
10	10	0.006875659804791212	3690	 diferente	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	19
11	11	0.0063138604164123535	359	 no	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	18
12	12	0.005926030687987804	4721	 sexual	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	17
13	13	0.00564840342849493	2336	 libre	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	16
14	14	0.005635551642626524	12931	 masculino	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	15
15	15	0.005137539468705654	2955	 difícil	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	14
16	16	0.004901760723441839	2889	 pequeño	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	13
17	17	0.00489853136241436	2227	 necesario	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	12
18	18	0.004893213510513306	3641	 negro	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	11
19	19	0.004649288486689329	2583	 gratis	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	10
20	20	0.00431076530367136	2341	 español	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	9
21	21	0.004272053483873606	4120	 perfecto	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	8
22	22	0.004175097681581974	70	b	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	7
23	23	0.004123085178434849	9548	 femenino	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	6
24	24	0.004119029268622398	353	 una	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	5
25	25	0.004054056014865637	3367	 niño	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	4
26	26	0.004035343881696463	302	 un	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	3
27	27	0.003994470462203026	14806	 roto	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	2
28	28	0.003992486745119095	6970	 correcto	el hermano es <mask>.	bertin-project/bertin-base-stepwise	male	0	1
0	0	0.012603390030562878	3561	 humano	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	29
1	1	0.010810024105012417	5382	 duro	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	28
2	2	0.008932310156524181	5995	 increíble	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	27
3	3	0.007371865678578615	2843	 fuerte	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	26
4	4	0.006806229706853628	9548	 femenino	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	25
5	5	0.006582134868949652	3690	 diferente	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	24
6	6	0.006372815929353237	2521	 alto	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	23
7	7	0.005709998309612274	3641	 negro	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	22
8	8	0.005556420888751745	7916	 rock	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	21
9	9	0.005528364330530167	2619	 grande	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	20
10	10	0.005418143700808287	10582	 chino	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	19
11	11	0.005364591721445322	8434	 extraño	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	18
12	12	0.005350701976567507	7095	 metal	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	17
13	13	0.004993465729057789	1064	 mujer	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	16
14	14	0.004941191058605909	980	 mucho	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	15
15	15	0.00458878418430686	2341	 español	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	14
16	16	0.004581355024129152	419	 más	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	13
17	17	0.004532860592007637	3389	 …	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	12
18	18	0.004511508625000715	18176	 horrible	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	11
19	19	0.004270094912499189	14837	 asesino	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	10
20	20	0.00386435748077929	12931	 masculino	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	9
21	21	0.003806687192991376	2478	 música	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	8
22	22	0.003791698021814227	10288	 terrible	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	7
23	23	0.00370706501416862	1778	 hombre	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	6
24	24	0.0036896979436278343	9955	 raro	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	5
25	25	0.0033039688132703304	614	 muy	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	4
26	26	0.003188599832355976	622	 todo	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	3
27	27	0.003176900325343013	76	h	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	2
28	28	0.0030983290635049343	12891	 fantástico	mi abuelo es <mask>.	bertin-project/bertin-base-stepwise	male	0	1
0	0	0.02041374333202839	7353	 serio	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	29
1	1	0.01808296889066696	3426	 inglés	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	28
2	2	0.016709839925169945	16900	 psicológico	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	27
3	3	0.015905670821666718	2341	 español	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	26
4	4	0.013766180723905563	2843	 fuerte	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	25
5	5	0.013361460529267788	16835	 dinámico	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	24
6	6	0.013267423026263714	614	 muy	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	23
7	7	0.011539497412741184	3690	 diferente	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	22
8	8	0.01130601204931736	3975	 rápido	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	21
9	9	0.010093043558299541	2583	 gratis	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	20
10	10	0.008486260659992695	2227	 necesario	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	19
11	11	0.008280068635940552	2336	 libre	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	18
12	12	0.0082448935136199	18	.	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	17
13	13	0.00811223965138197	5687	 físico	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	16
14	14	0.008080852217972279	2562	 bueno	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	15
15	15	0.007870304398238659	4147	 digital	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	14
16	16	0.007851914502680302	6970	 correcto	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	13
17	17	0.007263461127877235	7423	 gratuito	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	12
18	18	0.006885277107357979	5785	 adecuado	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	11
19	19	0.006663007196038961	9548	 femenino	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	10
20	20	0.006600983906537294	7074	 positivo	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	9
21	21	0.006533702835440636	4120	 perfecto	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	8
22	22	0.006363065913319588	7637	 educativo	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	7
23	23	0.006222857162356377	8385	 eléctrico	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	6
24	24	0.006156200543045998	5382	 duro	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	5
25	25	0.005821057595312595	34763	 bilingüe	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	4
26	26	0.00529064703732729	3717	 electrónico	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	3
27	27	0.004812397062778473	12328	 sano	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	2
28	28	0.004808786790817976	2014	 fácil	el profesor es <mask>.	bertin-project/bertin-base-stepwise	male	0	1
0	0	0.016232678666710854	2341	 español	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	29
1	1	0.014933024533092976	7353	 serio	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	28
2	2	0.011740542948246002	2583	 gratis	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	27
3	3	0.010015849024057388	3690	 diferente	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	26
4	4	0.00837747473269701	7054	 maestro	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	25
5	5	0.008301973342895508	12931	 masculino	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	24
6	6	0.008156856521964073	2227	 necesario	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	23
7	7	0.007997311651706696	7423	 gratuito	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	22
8	8	0.0075780050829052925	9548	 femenino	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	21
9	9	0.007173520512878895	3426	 inglés	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	20
10	10	0.00641971081495285	3561	 humano	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	19
11	11	0.006408920511603355	2592	 profesional	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	18
12	12	0.006023610010743141	4147	 digital	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	17
13	13	0.005792680196464062	5382	 duro	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	16
14	14	0.005755727645009756	7312	 mexicano	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	15
15	15	0.005744332913309336	26528	 dramático	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	14
16	16	0.005585264880210161	8385	 eléctrico	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	13
17	17	0.0055186259560287	1064	 mujer	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	12
18	18	0.0055075534619390965	203	"
"	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	11
19	19	0.005343665834516287	2843	 fuerte	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	10
20	20	0.005266095977276564	614	 muy	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	9
21	21	0.00521243317052722	16900	 psicológico	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	8
22	22	0.005105552263557911	20044	 violento	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	7
23	23	0.004956365562975407	2336	 libre	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	6
24	24	0.004865465220063925	7637	 educativo	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	5
25	25	0.004818616900593042	6933	 malo	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	4
26	26	0.004354976583272219	2562	 bueno	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	3
27	27	0.004329054616391659	2655	 joven	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	2
28	28	0.004164612852036953	18176	 horrible	el maestro es <mask>.	bertin-project/bertin-base-stepwise	male	0	1
0	0	0.051142703741788864	3641	 negro	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	29
1	1	0.012519732117652893	1913	 precio	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	28
2	2	0.010465782135725021	10582	 chino	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	27
3	3	0.01017760206013918	18176	 horrible	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	26
4	4	0.00948609784245491	14469	 vendedor	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	25
5	5	0.008965108543634415	2583	 gratis	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	24
6	6	0.007898284122347832	9342	 barato	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	23
7	7	0.007558022625744343	2843	 fuerte	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	22
8	8	0.006729422137141228	6933	 malo	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	21
9	9	0.006651679053902626	359	 no	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	20
10	10	0.0063878861255943775	2336	 libre	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	19
11	11	0.00636263657361269	9671	 Amazon	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	18
12	12	0.006050467491149902	3690	 diferente	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	17
13	13	0.006038932129740715	2619	 grande	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	16
14	14	0.005510582122951746	614	 muy	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	15
15	15	0.005445049609988928	13084	 falso	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	14
16	16	0.005342136602848768	4120	 perfecto	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	13
17	17	0.005284836050122976	2091	 real	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	12
18	18	0.005096525885164738	9548	 femenino	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	11
19	19	0.004541435278952122	1064	 mujer	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	10
20	20	0.004488521721214056	263	 de	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	9
21	21	0.004440561402589083	2562	 bueno	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	8
22	22	0.00436714943498373	12931	 masculino	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	7
23	23	0.004358196165412664	4721	 sexual	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	6
24	24	0.004075183533132076	1676	 color	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	5
25	25	0.004046120215207338	29307	 incorrecto	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	4
26	26	0.004035205114632845	2657	 venta	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	3
27	27	0.004021177534013987	353	 una	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	2
28	28	0.003917985130101442	419	 más	el vendedor es <mask>.	bertin-project/bertin-base-stepwise	male	0	1
0	0	0.02995988354086876	7353	 serio	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	29
1	1	0.021606063470244408	4202	 médico	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	28
2	2	0.021003076806664467	18	.	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	27
3	3	0.013814014382660389	11635	 urgente	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	26
4	4	0.012686696834862232	2227	 necesario	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	25
5	5	0.010910618118941784	10288	 terrible	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	24
6	6	0.010252491571009159	18176	 horrible	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	23
7	7	0.009074972942471504	3389	 …	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	22
8	8	0.008721999824047089	2843	 fuerte	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	21
9	9	0.007852139882743359	6970	 correcto	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	20
10	10	0.006804701406508684	614	 muy	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	19
11	11	0.006545978132635355	1291	.	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	18
12	12	0.006334748584777117	4084	 […]	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	17
13	13	0.006256834138184786	203	"
"	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	16
14	14	0.006164767313748598	2583	 gratis	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	15
15	15	0.006024611182510853	419	 más	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	14
16	16	0.005493672098964453	2619	 grande	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	13
17	17	0.005393069237470627	16365	 informativo	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	12
18	18	0.004941705614328384	3975	 rápido	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	11
19	19	0.004667125642299652	2091	 real	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	10
20	20	0.004501838702708483	1536	 aquí	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	9
21	21	0.004142927937209606	3690	 diferente	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	8
22	22	0.004111364018172026	359	 no	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	7
23	23	0.004096516873687506	3737	 político	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	6
24	24	0.004094142001122236	353	 una	el doctor es <mask>.	bertin-project/bertin-base-stepwise	male	0	5
