	index	score	token	token_str	sentence	model	dimension	template_index	rsv
15	15	0.007974620908498764	336	 su	el padre es <mask>.	BSC-TeMU/RoBERTalex	male	0	14
16	16	0.007037175353616476	15	,	el padre es <mask>.	BSC-TeMU/RoBERTalex	male	0	13
17	17	0.006563402246683836	17398	 tutor	el padre es <mask>.	BSC-TeMU/RoBERTalex	male	0	12
18	18	0.0063002947717905045	1577	 uno	el padre es <mask>.	BSC-TeMU/RoBERTalex	male	0	11
19	19	0.0060800351202487946	4831	 independiente	el padre es <mask>.	BSC-TeMU/RoBERTalex	male	0	10
20	20	0.005477328784763813	14295	 autora	el padre es <mask>.	BSC-TeMU/RoBERTalex	male	0	9
21	21	0.00535894650965929	29166	....	el padre es <mask>.	BSC-TeMU/RoBERTalex	male	0	8
22	22	0.005078596994280815	9280	 padre	el padre es <mask>.	BSC-TeMU/RoBERTalex	male	0	7
23	23	0.004647327587008476	8520	 propietario	el padre es <mask>.	BSC-TeMU/RoBERTalex	male	0	6
24	24	0.004646084271371365	1379	 mayor	el padre es <mask>.	BSC-TeMU/RoBERTalex	male	0	5
25	25	0.00443919887766242	3913	 quien	el padre es <mask>.	BSC-TeMU/RoBERTalex	male	0	4
26	26	0.0041157943196594715	5849	 humano	el padre es <mask>.	BSC-TeMU/RoBERTalex	male	0	3
27	27	0.004053488373756409	1867	 trabajador	el padre es <mask>.	BSC-TeMU/RoBERTalex	male	0	2
28	28	0.003937481436878443	4950	 niño	el padre es <mask>.	BSC-TeMU/RoBERTalex	male	0	1
0	0	0.12507709860801697	17	.	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	29
1	1	0.06457886844873428	302	 que	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	28
2	2	0.045008692890405655	554	 si	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	27
3	3	0.04165474697947502	1379	 mayor	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	26
4	4	0.037215858697891235	0	<s>	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	25
5	5	0.03308514505624771	5510	 hijo	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	24
6	6	0.030019273981451988	29	:	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	23
7	7	0.029457058757543564	15	,	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	22
8	8	0.014163829386234283	291	 el	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	21
9	9	0.013708991929888725	261	 de	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	20
10	10	0.013513827696442604	294	 y	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	19
11	11	0.010229580104351044	10251	 apellidos	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	18
12	12	0.00892607867717743	3551	 menor	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	17
13	13	0.007061449345201254	15690	 nacido	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	16
14	14	0.0063345166854560375	15813	 DNI	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	15
15	15	0.006165611557662487	2439	 titular	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	14
16	16	0.006143208593130112	1561	 Si	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	13
17	17	0.0055668470449745655	9280	 padre	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	12
18	18	0.005565965548157692	19643	 hermano	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	11
19	19	0.005554861389100552	271	 la	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	10
20	20	0.005450798664242029	336	 su	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	9
21	21	0.005009851418435574	3913	 quien	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	8
22	22	0.0048694247379899025	14846	 legítimo	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	7
23	23	0.004801522009074688	6006	 NIF	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	6
24	24	0.004473991226404905	2878	 legal	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	5
25	25	0.0044282530434429646	12	)	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	4
26	26	0.00411596754565835	1974	 natural	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	3
27	27	0.004102878272533417	31479	lido	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	2
28	28	0.0039756810292601585	2293	 cargo	el hermano es <mask>.	BSC-TeMU/RoBERTalex	male	0	1
0	0	0.3352518081665039	29	:	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	29
1	1	0.0557711124420166	334	 un	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	28
2	2	0.048568643629550934	411	 una	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	27
3	3	0.04251299798488617	291	 el	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	26
4	4	0.03382426127791405	271	 la	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	25
5	5	0.021122924983501434	17	.	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	24
6	6	0.02058533951640129	261	 de	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	23
7	7	0.01188085786998272	3551	 menor	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	22
8	8	0.011632425710558891	336	 su	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	21
9	9	0.011202942579984665	15	,	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	20
10	10	0.009272068738937378	2419	 inferior	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	19
11	11	0.00857631303369999	2512	 decir	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	18
12	12	0.008197830058634281	3260	 :	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	17
13	13	0.007999390363693237	349	 por	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	16
14	14	0.007875905372202396	1665	 siempre	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	15
15	15	0.007159688044339418	6564	 diferente	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	14
16	16	0.006639099679887295	1379	 mayor	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	13
17	17	0.005500475876033306	290	 en	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	12
18	18	0.005143280606716871	1636	 superior	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	11
19	19	0.005026849452406168	6207	 algo	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	10
20	20	0.003933787811547518	356	 al	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	9
21	21	0.003847263753414154	1097	 dos	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	8
22	22	0.0037037094589322805	455	 lo	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	7
23	23	0.0036118144635111094	16	-	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	6
24	24	0.0036112223751842976	2017	 mi	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	5
25	25	0.0035552543122321367	3274	...	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	4
26	26	0.003423741552978754	1668	 igual	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	3
27	27	0.003249201225116849	10121	 blanco	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	2
28	28	0.0031302962452173233	302	 que	mi abuelo es <mask>.	BSC-TeMU/RoBERTalex	male	0	1
0	0	0.14046594500541687	302	 que	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	29
1	1	0.12916669249534607	17	.	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	28
2	2	0.0752798542380333	0	<s>	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	27
3	3	0.021437307819724083	29	:	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	26
4	4	0.018580589443445206	261	 de	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	25
5	5	0.01614992506802082	15	,	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	24
6	6	0.01580541767179966	1379	 mayor	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	23
7	7	0.01354912482202053	294	 y	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	22
8	8	0.012363407760858536	554	 si	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	21
9	9	0.010876334272325039	271	 la	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	20
10	10	0.01080541592091322	291	 el	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	19
11	11	0.007518818601965904	411	 una	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	18
12	12	0.007303585298359394	3287	 responsable	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	17
13	13	0.006602032110095024	25811	 polivalente	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	16
14	14	0.00602343026548624	15670	 bueno	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	15
15	15	0.005782696884125471	3277	 técnico	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	14
16	16	0.0055960495956242085	2242	 donde	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	13
17	17	0.005449375603348017	2439	 titular	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	12
18	18	0.005016196984797716	308	 del	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	11
19	19	0.004545910749584436	10139	 secretario	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	10
20	20	0.00402347045019269	3913	 quien	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	9
21	21	0.0038390394765883684	14241	 profesor	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	8
22	22	0.0036825404968112707	5510	 hijo	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	7
23	23	0.003390180179849267	2769	 libre	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	6
24	24	0.0032132251653820276	1796	 miembro	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	5
25	25	0.003174241166561842	12987	 colegiado	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	4
26	26	0.0031600722577422857	2403	 mínimo	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	3
27	27	0.0030696855392307043	349	 por	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	2
28	28	0.003001362783834338	10251	 apellidos	el profesor es <mask>.	BSC-TeMU/RoBERTalex	male	0	1
0	0	0.2330615073442459	302	 que	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	29
1	1	0.08024679869413376	17	.	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	28
2	2	0.0506567545235157	261	 de	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	27
3	3	0.039679329842329025	0	<s>	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	26
4	4	0.03152795508503914	294	 y	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	25
5	5	0.02776801586151123	29	:	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	24
6	6	0.026847632601857185	554	 si	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	23
7	7	0.020947547629475594	15	,	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	22
8	8	0.012508257292211056	25811	 polivalente	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	21
9	9	0.012308617122471333	291	 el	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	20
10	10	0.009899131022393703	308	 del	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	19
11	11	0.006767767481505871	290	 en	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	18
12	12	0.005770599469542503	12	)	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	17
13	13	0.005320548079907894	340	 1	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	16
14	14	0.005026723723858595	321	 o	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	15
15	15	0.004602015484124422	836	 cual	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	14
16	16	0.004594733938574791	520	ador	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	13
17	17	0.0044156708754599094	271	 la	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	12
18	18	0.004218381829559803	8287	tero	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	11
19	19	0.004009159281849861	1561	 Si	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	10
20	20	0.003921996336430311	385	 no	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	9
21	21	0.003717054147273302	2242	 donde	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	8
22	22	0.0033857140224426985	395	tor	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	7
23	23	0.0033359231892973185	1342	 i	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	6
24	24	0.003193815005943179	5868	 encargado	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	5
25	25	0.0029773986898362637	2293	 cargo	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	4
26	26	0.0026221207808703184	269	 a	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	3
27	27	0.002577603794634342	4939	 obligatorio	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	2
28	28	0.002449542051181197	334	 un	el maestro es <mask>.	BSC-TeMU/RoBERTalex	male	0	1
0	0	0.28407129645347595	302	 que	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	29
1	1	0.035556063055992126	0	<s>	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	28
2	2	0.03037019446492195	13098	 vendedor	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	27
3	3	0.028045816347002983	17	.	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	26
4	4	0.02390754036605358	554	 si	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	25
5	5	0.02236286737024784	29	:	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	24
6	6	0.019265066832304	261	 de	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	23
7	7	0.01762407086789608	15	,	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	22
8	8	0.012203157879412174	294	 y	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	21
9	9	0.011357537470757961	291	 el	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	20
10	10	0.01128547266125679	3913	 quien	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	19
11	11	0.009686709381639957	3287	 responsable	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	18
12	12	0.007011313457041979	271	 la	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	17
13	13	0.004940589424222708	321	 o	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	16
14	14	0.004830045159906149	290	 en	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	15
15	15	0.004828309174627066	12	)	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	14
16	16	0.004353691358119249	349	 por	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	13
17	17	0.003669780446216464	1796	 miembro	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	12
18	18	0.003344522789120674	1342	 i	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	11
19	19	0.003095518099144101	14846	 legítimo	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	10
20	20	0.0030720029026269913	8520	 propietario	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	9
21	21	0.0030456294771283865	336	 su	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	8
22	22	0.003040363546460867	1636	 superior	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	7
23	23	0.003002491779625416	1379	 mayor	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	6
24	24	0.002946984488517046	308	 del	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	5
25	25	0.0027529639191925526	4939	 obligatorio	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	4
26	26	0.0026715921703726053	3157	 vehículo	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	3
27	27	0.002623035339638591	13193	 quién	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	2
28	28	0.00256637972779572	385	 no	el vendedor es <mask>.	BSC-TeMU/RoBERTalex	male	0	1
0	0	0.08157336711883545	302	 que	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	29
1	1	0.07399095594882965	22938	 doctor	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	28
2	2	0.06035759299993515	17	.	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	27
3	3	0.03871655836701393	0	<s>	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	26
4	4	0.01994074508547783	33773	 licenciado	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	25
5	5	0.01856200210750103	15	,	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	24
6	6	0.016957774758338928	261	 de	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	23
7	7	0.014890357851982117	10139	 secretario	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	22
8	8	0.013865917921066284	12987	 colegiado	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	21
9	9	0.01230737753212452	32273	 decano	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	20
10	10	0.012100297957658768	23688	 Doctor	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	19
11	11	0.010645531117916107	1342	 i	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	18
12	12	0.010043982416391373	29	:	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	17
13	13	0.00969853438436985	19882	 firmante	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	16
14	14	0.008490268141031265	291	 el	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	15
15	15	0.008472307585179806	6756	 presidente	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	14
16	16	0.007722978945821524	2439	 titular	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	13
17	17	0.007364364806562662	12472	 catalán	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	12
18	18	0.0071119870990514755	14268	 rector	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	11
19	19	0.0069527593441307545	554	 si	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	10
20	20	0.0067572444677352905	294	 y	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	9
21	21	0.00656358664855361	12184	 universitario	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	8
22	22	0.006171961314976215	271	 la	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	7
23	23	0.0059663536958396435	3913	 quien	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	6
24	24	0.005041956901550293	6239	 Asesor	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	5
25	25	0.005031869281083345	5908	 director	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	4
26	26	0.004653349984437227	3121	 oficial	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	3
27	27	0.004632457625120878	1796	 miembro	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	2
28	28	0.0045456551015377045	8261	 Lleida	el doctor es <mask>.	BSC-TeMU/RoBERTalex	male	0	1
0	0	0.1389109343290329	302	 que	el jefe es <mask>.	BSC-TeMU/RoBERTalex	male	0	29
