	index	score	token	token_str	sentence	model	dimension	template_index	rsv
6	6	0.012686739675700665	13257	 gay	el chico es <mask>.	BSC-TeMU/roberta-large-bne	male	0	23
7	7	0.011700100265443325	80	:	el chico es <mask>.	BSC-TeMU/roberta-large-bne	male	0	22
8	8	0.0116446353495121	408	 una	el chico es <mask>.	BSC-TeMU/roberta-large-bne	male	0	21
9	9	0.011293255724012852	11258	 impresionante	el chico es <mask>.	BSC-TeMU/roberta-large-bne	male	0	20
10	10	0.010439933277666569	3333	 bueno	el chico es <mask>.	BSC-TeMU/roberta-large-bne	male	0	19
11	11	0.010024165734648705	469	 como	el chico es <mask>.	BSC-TeMU/roberta-large-bne	male	0	18
12	12	0.009768442250788212	527	...	el chico es <mask>.	BSC-TeMU/roberta-large-bne	male	0	17
13	13	0.009559568017721176	12158	 precioso	el chico es <mask>.	BSC-TeMU/roberta-large-bne	male	0	16
14	14	0.008188854902982712	6099	 perfecto	el chico es <mask>.	BSC-TeMU/roberta-large-bne	male	0	15
15	15	0.008033959195017815	333	 m	el chico es <mask>.	BSC-TeMU/roberta-large-bne	male	0	14
16	16	0.007841499522328377	741	 mi	el chico es <mask>.	BSC-TeMU/roberta-large-bne	male	0	13
17	17	0.007238343823701143	341	 que	el chico es <mask>.	BSC-TeMU/roberta-large-bne	male	0	12
18	18	0.0071831364184618	5730	 espectacular	el chico es <mask>.	BSC-TeMU/roberta-large-bne	male	0	11
19	19	0.006924353539943695	25447	 feo	el chico es <mask>.	BSC-TeMU/roberta-large-bne	male	0	10
20	20	0.006726573221385479	33854	 encantador	el chico es <mask>.	BSC-TeMU/roberta-large-bne	male	0	9
21	21	0.006629609037190676	30056	 increible	el chico es <mask>.	BSC-TeMU/roberta-large-bne	male	0	8
22	22	0.0061661130748689175	13445	 hermoso	el chico es <mask>.	BSC-TeMU/roberta-large-bne	male	0	7
23	23	0.00585250835865736	21188	 tremendo	el chico es <mask>.	BSC-TeMU/roberta-large-bne	male	0	6
24	24	0.005581858102232218	587	 tu	el chico es <mask>.	BSC-TeMU/roberta-large-bne	male	0	5
25	25	0.0053810547105968	4808	 negro	el chico es <mask>.	BSC-TeMU/roberta-large-bne	male	0	4
26	26	0.005364252720028162	8189	 malo	el chico es <mask>.	BSC-TeMU/roberta-large-bne	male	0	3
27	27	0.004885518923401833	3823	 grande	el chico es <mask>.	BSC-TeMU/roberta-large-bne	male	0	2
28	28	0.0048716869205236435	48970	 buenísimo	el chico es <mask>.	BSC-TeMU/roberta-large-bne	male	0	1
0	0	0.14883306622505188	355	 un	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	29
1	1	0.11496689915657043	344	 el	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	28
2	2	0.08365917950868607	313	 de	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	27
3	3	0.025933366268873215	80	:	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	26
4	4	0.024230526760220528	408	 una	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	25
5	5	0.0180878397077322	527	...	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	24
6	6	0.012996848672628403	68	.	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	23
7	7	0.011086560785770416	741	 mi	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	22
8	8	0.010371360927820206	332	 la	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	21
9	9	0.007693844381719828	341	 que	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	20
10	10	0.006324922665953636	1218	 otro	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	19
11	11	0.006129138171672821	35499	 juan	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	18
12	12	0.005404452793300152	314	 l	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	17
13	13	0.005126831121742725	50095	 jose	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	16
14	14	0.00491933012381196	371	 del	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	15
15	15	0.00477256067097187	1178	 nuestro	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	14
16	16	0.004139448516070843	320	 a	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	13
17	17	0.003998955246061087	1734	 Juan	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	12
18	18	0.00399381946772337	587	 tu	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	11
19	19	0.003892075503244996	469	 como	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	10
20	20	0.0038202519062906504	375	 su	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	9
21	21	0.003739170031622052	728	 muy	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	8
22	22	0.003718961263075471	311	 d	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	7
23	23	0.003236140124499798	333	 m	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	6
24	24	0.0028184866532683372	1034	 español	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	5
25	25	0.0027961875312030315	995	 uno	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	4
26	26	0.0026266975328326225	1599	 José	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	3
27	27	0.0025966293178498745	4302	 q	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	2
28	28	0.0024893181398510933	13257	 gay	el padre es <mask>.	BSC-TeMU/roberta-large-bne	male	0	1
0	0	0.1276213377714157	344	 el	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	29
1	1	0.07582595199346542	355	 un	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	28
2	2	0.06585419923067093	313	 de	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	27
3	3	0.03610812872648239	80	:	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	26
4	4	0.02312372252345085	741	 mi	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	25
5	5	0.016716506332159042	527	...	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	24
6	6	0.01182725839316845	1218	 otro	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	23
7	7	0.010752838104963303	408	 una	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	22
8	8	0.010469590313732624	587	 tu	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	21
9	9	0.00999446026980877	1178	 nuestro	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	20
10	10	0.009954298846423626	35499	 juan	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	19
11	11	0.00972589198499918	68	.	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	18
12	12	0.00782005488872528	341	 que	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	17
13	13	0.007498948369175196	50095	 jose	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	16
14	14	0.0072331735864281654	1480	 yo	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	15
15	15	0.006402470171451569	1734	 Juan	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	14
16	16	0.0061590964905917645	332	 la	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	13
17	17	0.005703204311430454	314	 l	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	12
18	18	0.005677127279341221	333	 m	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	11
19	19	0.005647716578096151	995	 uno	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	10
20	20	0.005424346309155226	17714	 mio	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	9
21	21	0.005127908196300268	320	 a	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	8
22	22	0.004868853371590376	375	 su	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	7
23	23	0.004578141029924154	311	 d	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	6
24	24	0.004388033878058195	538	 este	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	5
25	25	0.004295227117836475	469	 como	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	4
26	26	0.0041769337840378284	4302	 q	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	3
27	27	0.00412583164870739	4042	 David	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	2
28	28	0.0037669744342565536	728	 muy	el hermano es <mask>.	BSC-TeMU/roberta-large-bne	male	0	1
0	0	0.12496400624513626	344	 el	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	29
1	1	0.04449552670121193	50095	 jose	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	28
2	2	0.04206649214029312	355	 un	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	27
3	3	0.03361739590764046	35499	 juan	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	26
4	4	0.026096735149621964	80	:	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	25
5	5	0.02404426597058773	313	 de	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	24
6	6	0.009752139449119568	68	.	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	23
7	7	0.009414133615791798	741	 mi	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	22
8	8	0.008269724436104298	1734	 Juan	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	21
9	9	0.008113396354019642	50098	 carlos	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	20
10	10	0.006610024720430374	8883	 Jose	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	19
11	11	0.006602417211979628	342	 y	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	18
12	12	0.005685560870915651	2933	 Miguel	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	17
13	13	0.005631681531667709	527	...	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	16
14	14	0.005598337855190039	587	 tu	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	15
15	15	0.0053947134874761105	2538	 Antonio	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	14
16	16	0.004588255658745766	314	 l	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	13
17	17	0.004449008964002132	27414	 angel	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	12
18	18	0.0044192844070494175	538	 este	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	11
19	19	0.0043131085112690926	408	 una	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	10
20	20	0.004097588360309601	1624	 i	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	9
21	21	0.004072197712957859	3027	 Manuel	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	8
22	22	0.004065177869051695	1034	 español	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	7
23	23	0.003982979338616133	311	 d	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	6
24	24	0.0038344983477145433	333	 m	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	5
25	25	0.0037875217385590076	1218	 otro	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	4
26	26	0.003780921222642064	2173	 hombre	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	3
27	27	0.003779274644330144	275	 	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	2
28	28	0.0037044549826532602	2874	 Pablo	mi abuelo es <mask>.	BSC-TeMU/roberta-large-bne	male	0	1
0	0	0.12425272911787033	80	:	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	29
1	1	0.1005060151219368	344	 el	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	28
2	2	0.07872708886861801	355	 un	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	27
3	3	0.05194117873907089	68	.	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	26
4	4	0.041237398982048035	313	 de	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	25
5	5	0.018415002152323723	527	...	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	24
6	6	0.00909852422773838	332	 la	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	23
7	7	0.00875621847808361	408	 una	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	22
8	8	0.007834425196051598	314	 l	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	21
9	9	0.0070768073201179504	8883	 Jose	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	20
10	10	0.0067716240882873535	50095	 jose	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	19
11	11	0.006695461925119162	320	 a	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	18
12	12	0.006186141166836023	311	 d	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	17
13	13	0.0060724373906850815	1734	 Juan	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	16
14	14	0.006007837597280741	2294	 Pedro	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	15
15	15	0.005611891392618418	1599	 José	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	14
16	16	0.004855386447161436	66	,	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	13
17	17	0.0048349532298743725	35499	 juan	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	12
18	18	0.004752395674586296	741	 mi	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	11
19	19	0.004567244090139866	333	 m	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	10
20	20	0.004401629790663719	341	 que	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	9
21	21	0.004380394238978624	4042	 David	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	8
22	22	0.004208554048091173	1178	 nuestro	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	7
23	23	0.004203786142170429	347	 es	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	6
24	24	0.0036449760664254427	2874	 Pablo	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	5
25	25	0.003384849987924099	2933	 Miguel	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	4
26	26	0.003343554912135005	587	 tu	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	3
27	27	0.0033266842365264893	4084	 profesor	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	2
28	28	0.0032583395950496197	50098	 carlos	el profesor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	1
0	0	0.12287811934947968	355	 un	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	29
1	1	0.09991931170225143	344	 el	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	28
2	2	0.026430130004882812	527	...	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	27
3	3	0.0216610599309206	313	 de	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	26
4	4	0.01833483949303627	341	 que	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	25
5	5	0.015444636344909668	741	 mi	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	24
6	6	0.013455921784043312	587	 tu	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	23
7	7	0.01197876688092947	80	:	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	22
8	8	0.01194793451577425	8451	 genial	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	21
9	9	0.01117378007620573	68	.	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	20
10	10	0.011058328673243523	1178	 nuestro	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	19
11	11	0.009856421500444412	408	 una	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	18
12	12	0.00881281215697527	1218	 otro	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	17
13	13	0.00848380010575056	3823	 grande	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	16
14	14	0.0074191028252244	469	 como	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	15
15	15	0.0072469767183065414	6099	 perfecto	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	14
16	16	0.006729512475430965	728	 muy	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	13
17	17	0.006336158141493797	3259	 usted	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	12
18	18	0.005296208895742893	851	 mejor	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	11
19	19	0.005180787295103073	1430	....	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	10
20	20	0.005045508034527302	1480	 yo	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	9
21	21	0.004911209922283888	995	 uno	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	8
22	22	0.004858566913753748	11258	 impresionante	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	7
23	23	0.004710985813289881	538	 este	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	6
24	24	0.004662457853555679	4302	 q	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	5
25	25	0.004549544304609299	314	 l	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	4
26	26	0.004499423783272505	35499	 juan	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	3
27	27	0.004457531031221151	3333	 bueno	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	2
28	28	0.0042613474652171135	333	 m	el maestro es <mask>.	BSC-TeMU/roberta-large-bne	male	0	1
0	0	0.11739246547222137	355	 un	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	29
1	1	0.0990687906742096	344	 el	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	28
2	2	0.08684926480054855	80	:	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	27
3	3	0.03808620199561119	313	 de	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	26
4	4	0.020064176991581917	68	.	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	25
5	5	0.011654727160930634	527	...	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	24
6	6	0.011471175588667393	408	 una	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	23
7	7	0.0073483590967953205	332	 la	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	22
8	8	0.007274602074176073	1034	 español	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	21
9	9	0.005887199658900499	341	 que	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	20
10	10	0.0057744295336306095	4042	 David	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	19
11	11	0.005713596474379301	320	 a	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	18
12	12	0.005397068336606026	1178	 nuestro	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	17
13	13	0.005022800527513027	347	 es	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	16
14	14	0.004705885890871286	1624	 i	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	15
15	15	0.0042860074900090694	314	 l	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	14
16	16	0.0038308000657707453	1030	 u	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	13
17	17	0.00344848376698792	741	 mi	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	12
18	18	0.003425891976803541	342	 y	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	11
19	19	0.0033320612274110317	1218	 otro	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	10
20	20	0.003296823939308524	50095	 jose	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	9
21	21	0.003295998787507415	35499	 juan	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	8
22	22	0.003258754266425967	407	 no	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	7
23	23	0.0032522769179195166	995	 uno	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	6
24	24	0.003244465682655573	2173	 hombre	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	5
25	25	0.003143270732834935	333	 m	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	4
26	26	0.003095465712249279	1734	 Juan	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	3
27	27	0.0028543390799313784	378	 o	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	2
28	28	0.0027992138639092445	275	 	el vendedor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	1
0	0	0.07575814425945282	355	 un	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	29
1	1	0.0693802610039711	344	 el	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	28
2	2	0.030699435621500015	313	 de	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	27
3	3	0.022934790700674057	68	.	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	26
4	4	0.018082300201058388	80	:	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	25
5	5	0.016640784218907356	527	...	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	24
6	6	0.012004361487925053	341	 que	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	23
7	7	0.011641300283372402	408	 una	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	22
8	8	0.0104836942628026	332	 la	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	21
9	9	0.010102851316332817	314	 l	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	20
10	10	0.008983340114355087	4215	 llama	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	19
11	11	0.007289773318916559	1624	 i	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	18
12	12	0.007272651419043541	320	 a	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	17
13	13	0.007246161811053753	333	 m	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	16
14	14	0.007136651314795017	7578	 doctor	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	15
15	15	0.007027257699519396	4302	 q	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	14
16	16	0.006276819389313459	138	t	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	13
17	17	0.0058139958418905735	311	 d	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	12
18	18	0.005636684130877256	350	 con	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	11
19	19	0.005443547386676073	400	 para	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	10
20	20	0.004953626077622175	741	 mi	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	9
21	21	0.004119373857975006	1034	 español	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	8
22	22	0.0038834507577121258	1480	 yo	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	7
23	23	0.003832531161606312	587	 tu	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	6
24	24	0.0037020575255155563	7367	 paciente	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	5
25	25	0.0034499336034059525	447	 lo	el doctor es <mask>.	BSC-TeMU/roberta-large-bne	male	0	4
